payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_000217_a1,0.0781,0.1938,0.2491,0.1374,390.25,963.81,1230.21,436.71,573.56,839.95,46.45,NUDGE
pay_000218_a2,0.01,0.1027,0.1803,0.0356,49.99,508.32,886.31,-71.8,458.33,836.32,-121.79,NUDGE
pay_000219_a3,0.01,0.0754,0.1119,0.042,49.99,371.86,544.22,-40.26,321.87,494.23,-90.25,NUDGE
pay_000220_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_000221_a1,0.01,0.1183,0.1871,0.0562,49.99,586.59,920.52,30.95,536.6,870.53,-19.04,NUDGE
pay_000222_a2,0.01,0.042,0.1075,0.01,49.99,205.16,522.49,-200.01,155.17,472.5,-250.0,NUDGE
pay_000223_a1,0.1602,0.296,0.3444,0.2322,800.68,1474.83,1706.85,910.55,674.14,906.16,109.87,NUDGE
pay_000224_a2,0.1221,0.2929,0.3139,0.1614,610.48,1459.35,1554.43,556.61,848.87,943.95,-53.87,NUDGE
pay_000225_a3,0.029,0.1431,0.2041,0.0672,145.17,710.23,1005.21,85.73,565.07,860.04,-59.44,NUDGE
pay_000226_a4,0.01,0.1055,0.1705,0.0315,49.99,522.31,837.56,-92.36,472.32,787.57,-142.35,NUDGE
pay_000227_a1,0.01,0.1293,0.2031,0.0376,49.99,641.33,1000.33,-61.83,591.34,950.34,-111.82,NUDGE
pay_000228_a1,0.01,0.0815,0.1024,0.01,49.99,402.23,496.88,-200.01,352.24,446.89,-250.0,NUDGE
pay_000229_a2,0.01,0.0171,0.0636,0.01,49.99,80.39,303.01,-200.01,30.4,253.02,-250.0,NUDGE
pay_000230_a1,0.01,0.1092,0.1722,0.035,49.99,540.93,845.72,-74.92,490.94,795.73,-124.91,NUDGE
pay_000231_a2,0.01,0.01,0.0162,0.01,49.99,44.99,66.11,-200.01,-5.0,16.12,-250.0,NUDGE
pay_000232_a1,0.0679,0.5069,0.2076,0.0396,54.24,400.01,150.86,-218.35,345.77,96.62,-272.59,RETRY
pay_000233_a2,0.01,0.3978,0.1003,0.01,7.99,312.83,65.11,-242.01,304.84,57.12,-250.0,RETRY
pay_000234_a3,0.01,0.3657,0.0434,0.01,7.99,287.21,19.65,-242.01,279.22,11.66,-250.0,RETRY
pay_000235_a4,0.01,0.308,0.0242,0.01,7.99,241.1,4.33,-242.01,233.11,-3.66,-250.0,RETRY
pay_000236_a1,0.1741,0.5911,0.2896,0.1474,139.09,467.26,216.38,-132.24,328.18,77.29,-271.33,RETRY
pay_000237_a2,0.1155,0.5303,0.1855,0.0814,92.27,418.67,133.22,-184.92,326.4,40.95,-277.2,RETRY
pay_000238_a3,0.0629,0.5265,0.1773,0.0569,50.28,415.67,126.68,-204.57,365.39,76.41,-254.84,RETRY
pay_000239_a4,0.01,0.3868,0.0225,0.01,7.99,304.03,2.97,-242.01,296.04,-5.02,-250.0,RETRY
pay_000240_a1,0.0741,0.4663,0.1861,0.0603,59.24,367.61,133.7,-201.85,308.37,74.46,-261.09,RETRY
pay_000241_a2,0.01,0.415,0.0685,0.01,7.99,326.62,39.72,-242.01,318.63,31.73,-250.0,RETRY
pay_000242_a1,0.01,0.403,0.0204,0.01,7.99,317.03,1.3,-242.01,309.04,-6.69,-250.0,RETRY
pay_000243_a2,0.01,0.3522,0.01,0.01,7.99,276.42,-7.01,-242.01,268.43,-15.0,-250.0,RETRY
pay_000244_a1,0.1383,0.5713,0.2379,0.1393,110.54,451.5,175.05,-138.73,340.97,64.51,-249.26,RETRY
pay_000245_a1,0.01,0.4158,0.0476,0.01,7.99,327.22,23.06,-242.01,319.23,15.07,-250.0,RETRY
pay_000246_a2,0.01,0.3109,0.0469,0.01,7.99,243.43,22.46,-242.01,235.44,14.47,-250.0,RETRY
pay_000247_a3,0.01,0.2695,0.01,0.01,7.99,210.36,-7.01,-242.01,202.37,-15.0,-250.0,RETRY
pay_000248_a4,0.01,0.2071,0.01,0.01,7.99,160.48,-7.01,-242.01,152.49,-15.0,-250.0,RETRY
pay_000249_a1,0.01,0.3866,0.0255,0.01,7.99,303.88,5.41,-242.01,295.89,-2.58,-250.0,RETRY
pay_000250_a2,0.01,0.2686,0.01,0.01,7.99,209.59,-7.01,-242.01,201.6,-15.0,-250.0,RETRY
pay_000251_a1,0.01,0.3804,0.087,0.01,7.99,298.95,54.5,-242.01,290.96,46.51,-250.0,RETRY
pay_000252_a2,0.01,0.3505,0.0165,0.01,7.99,275.04,-1.85,-242.01,267.05,-9.84,-250.0,RETRY
pay_000253_a3,0.01,0.2609,0.01,0.01,7.99,203.42,-7.01,-242.01,195.43,-15.0,-250.0,RETRY
pay_000254_a4,0.01,0.1586,0.01,0.01,7.99,121.75,-7.01,-242.01,113.76,-15.0,-250.0,RETRY
pay_000255_a1,0.01,0.3764,0.0631,0.01,7.99,295.73,35.38,-242.01,287.74,27.39,-250.0,RETRY
pay_000256_a1,0.8842,0.8968,0.7388,0.8802,441.21,442.49,353.69,189.23,1.27,-87.53,-251.98,RETRY
pay_000257_a2,0.7947,0.795,0.6441,0.7809,396.57,391.71,306.39,139.67,-4.86,-90.18,-256.89,WAIT
pay_000258_a3,0.7811,0.8027,0.6636,0.7868,389.78,395.53,316.13,142.6,5.75,-73.65,-247.17,RETRY
pay_000259_a4,0.7115,0.7086,0.5887,0.732,355.02,348.58,278.74,115.24,-6.44,-76.28,-239.77,WAIT
pay_000260_a1,0.2877,0.3792,0.3783,0.3641,862.88,1132.23,1119.5,841.89,269.36,256.62,-20.98,RETRY
pay_000261_a2,0.2142,0.3238,0.3351,0.3387,642.43,966.14,989.9,765.8,323.72,347.47,123.38,NUDGE
pay_000262_a3,0.1528,0.2768,0.269,0.2657,458.25,825.1,791.88,546.95,366.85,333.62,88.69,RETRY
pay_000263_a1,0.238,0.3859,0.3305,0.3382,713.88,1152.17,976.08,764.32,438.29,262.2,50.44,RETRY
pay_000264_a1,0.2216,0.3138,0.3351,0.2993,664.6,936.1,990.03,647.57,271.5,325.43,-17.03,NUDGE
pay_000265_a1,0.1225,0.2306,0.2156,0.2518,367.38,686.55,631.66,505.17,319.18,264.28,137.79,RETRY
pay_000266_a2,0.0651,0.1559,0.1572,0.187,195.11,462.65,456.43,310.85,267.55,261.32,115.75,RETRY
pay_000267_a1,0.3198,0.4025,0.4244,0.4275,958.98,1202.21,1257.76,1032.04,243.23,298.78,73.06,NUDGE
pay_000268_a2,0.2523,0.3268,0.3675,0.3535,756.55,975.17,1087.16,810.06,218.62,330.61,53.51,NUDGE
pay_000269_a3,0.2025,0.3137,0.2795,0.3227,607.15,935.75,823.07,717.78,328.6,215.92,110.63,RETRY
pay_000270_a1,0.2072,0.2927,0.2948,0.2981,621.45,872.76,869.06,643.98,251.31,247.61,22.53,RETRY
pay_000271_a2,0.1268,0.2378,0.1971,0.2344,380.39,708.15,576.25,453.07,327.76,195.86,72.68,RETRY
pay_000272_a3,0.0772,0.1866,0.149,0.1733,231.62,554.67,431.82,269.8,323.04,200.19,38.18,RETRY
pay_000273_a4,0.01,0.0746,0.0555,0.1216,29.99,218.87,151.55,114.8,188.88,121.56,84.81,RETRY
pay_000274_a1,0.1058,0.2001,0.2029,0.2387,317.29,595.17,593.38,465.72,277.88,276.09,148.43,RETRY
pay_000275_a2,0.0706,0.1768,0.1309,0.2122,211.59,525.22,377.42,386.5,313.62,165.83,174.91,RETRY
pay_000276_a3,0.01,0.0524,0.1068,0.0801,29.99,152.28,305.31,-9.79,122.29,275.32,-39.78,NUDGE
pay_000277_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_000278_a1,0.5197,0.6805,0.6447,0.5483,415.26,538.68,500.13,188.06,123.43,84.88,-227.2,RETRY
pay_000279_a2,0.4322,0.5692,0.5766,0.4903,345.32,449.81,445.68,141.73,104.49,100.36,-203.59,RETRY
pay_000280_a3,0.3978,0.5732,0.5431,0.4333,317.86,452.99,418.9,96.19,135.13,101.03,-221.67,RETRY
pay_000281_a1,0.4514,0.619,0.5558,0.4822,360.68,489.55,429.08,135.24,128.87,68.4,-225.43,RETRY
pay_000282_a2,0.3887,0.5562,0.5118,0.4247,310.55,439.38,393.93,89.34,128.82,83.38,-221.21,RETRY
pay_000283_a3,0.3133,0.4756,0.4688,0.3886,250.31,375.0,359.59,60.46,124.69,109.28,-189.85,RETRY
pay_000284_a1,0.3185,0.4367,0.4344,0.3588,254.47,343.93,332.05,36.67,89.45,77.57,-217.81,RETRY
pay_000285_a2,0.2759,0.4665,0.4368,0.3067,220.45,367.69,334.0,-4.95,147.25,113.56,-225.39,RETRY
pay_000286_a1,0.1809,0.538,0.2548,0.2621,542.66,1608.47,749.18,536.18,1065.81,206.52,-6.48,RETRY
pay_000287_a2,0.1568,0.5019,0.2751,0.2558,470.21,1500.28,809.92,517.04,1030.07,339.72,46.84,RETRY
pay_000288_a3,0.107,0.4523,0.2463,0.2229,320.75,1351.42,723.77,418.51,1030.66,403.02,97.76,RETRY
pay_000289_a4,0.0405,0.3777,0.1698,0.1493,121.5,1127.71,494.35,197.87,1006.21,372.85,76.37,RETRY
pay_000290_a1,0.0369,0.4102,0.1517,0.1131,110.52,1225.06,439.84,89.17,1114.54,329.31,-21.35,RETRY
pay_000291_a2,0.01,0.3124,0.1143,0.1033,29.99,931.94,327.82,59.91,901.95,297.83,29.92,RETRY
pay_000292_a1,0.1245,0.2907,0.1486,0.1626,124.36,285.45,133.44,-87.58,161.1,9.08,-211.94,RETRY
pay_000293_a2,0.102,0.2634,0.1489,0.1616,101.88,258.15,133.76,-88.54,156.28,31.88,-190.42,RETRY
pay_000294_a3,0.01,0.158,0.0577,0.0699,9.99,152.89,42.68,-180.21,142.9,32.69,-190.2,RETRY
pay_000295_a1,0.01,0.1289,0.0431,0.01,9.99,123.74,28.04,-240.01,113.75,18.05,-250.0,RETRY
pay_000296_a2,0.01,0.119,0.0147,0.01,9.99,113.88,-0.33,-240.01,103.89,-10.32,-250.0,RETRY
pay_000297_a1,0.0874,0.2146,0.124,0.1285,87.33,209.34,108.86,-121.6,122.01,21.53,-208.93,RETRY
pay_000298_a1,0.01,0.1292,0.0198,0.01,9.99,124.02,4.79,-240.01,114.03,-5.2,-250.0,RETRY
pay_000299_a2,0.01,0.0252,0.01,0.01,9.99,20.18,-5.01,-240.01,10.19,-15.0,-250.0,RETRY
pay_000300_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000301_a1,0.01,0.1312,0.0111,0.01,9.99,126.03,-3.9,-240.01,116.04,-13.89,-250.0,RETRY
pay_000302_a1,0.01,0.0275,0.01,0.01,9.99,22.45,-5.01,-240.01,12.46,-15.0,-250.0,RETRY
pay_000303_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000304_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000305_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000306_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000307_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000308_a1,0.01,0.1006,0.0154,0.01,9.99,95.53,0.34,-240.01,85.54,-9.65,-250.0,RETRY
pay_000309_a2,0.01,0.0386,0.01,0.01,9.99,33.52,-5.01,-240.01,23.53,-15.0,-250.0,RETRY
pay_000310_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000311_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000312_a1,0.01,0.0797,0.01,0.01,9.99,74.61,-5.01,-240.01,64.62,-15.0,-250.0,RETRY
pay_000313_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000314_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000315_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000316_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000317_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000318_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000319_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000320_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000321_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000322_a1,0.01,0.0252,0.01,0.01,9.99,20.15,-5.01,-240.01,10.16,-15.0,-250.0,RETRY
pay_000323_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000324_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000325_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000326_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000327_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000328_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000329_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000330_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000331_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000332_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000333_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000334_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000335_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000336_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000337_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000338_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000339_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000340_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000341_a1,0.1126,0.1897,0.0929,0.0826,225.03,374.29,170.63,-84.96,149.26,-54.4,-309.99,RETRY
pay_000342_a1,0.0632,0.1461,0.044,0.0433,126.35,287.14,72.99,-163.37,160.79,-53.36,-289.71,RETRY
pay_000343_a2,0.0168,0.1451,0.01,0.0173,33.52,285.07,4.99,-215.48,251.56,-28.53,-249.0,RETRY
pay_000344_a1,0.0745,0.0989,0.0627,0.0661,148.92,192.7,110.29,-117.92,43.78,-38.63,-266.84,RETRY
pay_000345_a1,0.1918,0.2957,0.1694,0.145,383.38,586.08,323.65,39.79,202.7,-59.73,-343.59,RETRY
pay_000346_a2,0.1009,0.2116,0.1372,0.0909,201.64,417.92,259.32,-68.27,216.28,57.68,-269.91,RETRY
pay_000347_a3,0.051,0.1446,0.0489,0.0452,101.87,284.05,82.8,-159.71,182.17,-19.07,-261.58,RETRY
pay_000348_a4,0.01,0.0228,0.01,0.01,19.99,40.54,4.99,-230.01,20.55,-15.0,-250.0,RETRY
pay_000349_a1,0.0129,0.1216,0.01,0.01,25.81,238.06,4.99,-230.01,212.24,-20.82,-255.82,RETRY
pay_000350_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000351_a3,0.01,0.0335,0.01,0.01,19.99,61.91,4.99,-230.01,41.92,-15.0,-250.0,RETRY
pay_000352_a1,0.01,0.0883,0.01,0.01,19.99,171.42,4.99,-230.01,151.43,-15.0,-250.0,RETRY
pay_000353_a2,0.01,0.0573,0.01,0.01,19.99,109.64,4.99,-230.01,89.65,-15.0,-250.0,RETRY
pay_000354_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000355_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000356_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000357_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000358_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000359_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000360_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000361_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000362_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000363_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000364_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000365_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000366_a1,0.3362,0.5345,0.3949,0.3296,1008.35,1597.98,1169.39,738.5,589.63,161.05,-269.84,RETRY
pay_000367_a1,0.1924,0.3365,0.2131,0.1895,577.09,1004.11,624.03,318.17,427.02,46.94,-258.92,RETRY
pay_000368_a2,0.13,0.2618,0.1596,0.1168,389.92,780.0,463.6,100.23,390.08,73.69,-289.69,RETRY
pay_000369_a1,0.1376,0.2844,0.1439,0.1471,412.63,847.79,416.5,191.13,435.16,3.87,-221.5,RETRY
pay_000370_a1,0.3497,0.5875,0.3678,0.3146,1048.84,1756.84,1088.0,693.56,708.0,39.16,-355.28,RETRY
pay_000371_a2,0.2402,0.3874,0.2192,0.2468,720.34,1156.91,642.23,490.19,436.57,-78.1,-230.15,RETRY
pay_000372_a3,0.1796,0.3491,0.207,0.1645,538.75,1041.94,605.74,243.24,503.2,66.99,-295.51,RETRY
pay_000373_a1,0.1012,0.2498,0.1035,0.0781,303.55,744.17,295.28,-15.73,440.62,-8.27,-319.28,RETRY
pay_000374_a2,0.0795,0.2554,0.1032,0.0615,238.45,760.89,294.6,-65.44,522.44,56.15,-303.89,RETRY
pay_000375_a3,0.0308,0.1985,0.0834,0.083,92.37,590.45,235.14,-1.07,498.08,142.76,-93.45,RETRY
pay_000376_a1,0.1869,0.368,0.1817,0.1939,560.46,1098.72,529.99,331.51,538.26,-30.48,-228.95,RETRY
pay_000377_a2,0.1251,0.2861,0.1334,0.121,375.15,853.11,384.98,113.01,477.96,9.83,-262.14,RETRY
pay_000378_a3,0.0857,0.2525,0.1083,0.0975,256.88,752.14,309.69,42.32,495.27,52.81,-214.56,RETRY
pay_000379_a4,0.0172,0.2236,0.0367,0.0214,51.52,665.61,94.96,-185.75,614.08,43.44,-237.27,RETRY
pay_000380_a1,0.9263,0.9268,0.8636,0.9553,1388.56,1384.33,1279.51,1182.06,-4.23,-109.05,-206.5,WAIT
pay_000381_a2,0.9011,0.9053,0.8365,0.9293,1350.76,1352.01,1238.96,1143.02,1.25,-111.8,-207.74,RETRY
pay_000382_a1,0.7711,0.7998,0.6087,0.8411,1541.48,1593.8,1201.8,1431.35,52.32,-339.67,-110.13,RETRY
pay_000383_a2,0.7123,0.71,0.6388,0.7829,1423.84,1414.27,1261.94,1315.05,-9.57,-161.9,-108.8,WAIT
pay_000384_a1,0.01,0.1202,0.0629,0.011,19.99,235.3,110.74,-227.95,215.31,90.75,-247.94,RETRY
pay_000385_a2,0.01,0.0678,0.01,0.01,19.99,130.54,4.99,-230.01,110.55,-15.0,-250.0,RETRY
pay_000386_a1,0.0496,0.237,0.1419,0.1027,99.09,468.8,268.73,-44.68,369.7,169.64,-143.77,RETRY
pay_000387_a1,0.01,0.1403,0.0171,0.01,19.99,275.41,19.25,-230.01,255.42,-0.74,-250.0,RETRY
pay_000388_a2,0.01,0.1453,0.0126,0.01,19.99,285.52,10.21,-230.01,265.53,-9.78,-250.0,RETRY
pay_000389_a3,0.01,0.0126,0.01,0.01,19.99,20.11,4.99,-230.01,0.12,-15.0,-250.0,RETRY
pay_000390_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000391_a1,0.01,0.0827,0.01,0.01,19.99,160.23,4.99,-230.01,140.24,-15.0,-250.0,RETRY
pay_000392_a1,0.029,0.2203,0.112,0.0888,57.89,435.45,208.91,-72.48,377.56,151.02,-130.36,RETRY
pay_000393_a2,0.01,0.1939,0.1011,0.0491,19.99,382.68,187.09,-151.88,362.69,167.1,-171.87,RETRY
pay_000394_a1,0.347,0.4338,0.3909,0.4841,346.62,428.35,375.5,233.62,81.73,28.88,-113.0,RETRY
pay_000395_a2,0.2634,0.3344,0.3124,0.3821,263.17,329.03,297.12,131.67,65.86,33.95,-131.49,RETRY
pay_000396_a3,0.226,0.3115,0.3176,0.3497,225.8,306.23,302.33,99.37,80.43,76.53,-126.43,RETRY
pay_000397_a4,0.119,0.1756,0.1678,0.2567,118.84,170.41,152.61,6.42,51.57,33.76,-112.42,RETRY
pay_000398_a1,0.2692,0.338,0.3326,0.4085,268.97,332.71,317.26,158.12,63.74,48.29,-110.85,RETRY
pay_000399_a2,0.2447,0.3052,0.3246,0.372,244.47,299.93,309.3,121.65,55.46,64.83,-122.82,NUDGE
pay_000400_a3,0.2196,0.285,0.275,0.3255,219.39,279.7,259.76,75.14,60.31,40.37,-144.25,RETRY
pay_000401_a4,0.1229,0.2231,0.1537,0.2522,122.75,217.91,138.59,1.93,95.16,15.84,-120.82,RETRY
pay_000402_a1,0.4294,0.5013,0.5212,0.5679,429.0,495.83,505.7,317.34,66.83,76.7,-111.66,NUDGE
pay_000403_a2,0.3929,0.4719,0.4637,0.5257,392.47,466.47,448.23,275.15,73.99,55.76,-117.32,RETRY
pay_000404_a3,0.3618,0.4349,0.433,0.4681,361.43,429.42,417.52,217.63,67.99,56.09,-143.8,RETRY
pay_000405_a1,0.3676,0.4632,0.429,0.5001,367.21,457.71,413.6,249.57,90.5,46.39,-117.65,RETRY
pay_000406_a2,0.348,0.4482,0.4076,0.4404,347.67,442.72,392.15,189.92,95.04,44.48,-157.75,RETRY
pay_000407_a1,0.128,0.28,0.2114,0.158,127.83,274.7,196.17,-92.16,146.87,68.34,-219.98,RETRY
pay_000408_a1,0.01,0.0135,0.01,0.01,9.99,8.49,-5.01,-240.01,-1.5,-15.0,-250.0,WAIT
pay_000409_a1,0.01,0.0179,0.01,0.01,9.99,12.9,-5.01,-240.01,2.91,-15.0,-250.0,RETRY
pay_000410_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000411_a1,0.01,0.0207,0.01,0.01,9.99,15.68,-5.01,-240.01,5.69,-15.0,-250.0,RETRY
pay_000412_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000413_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000414_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000415_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000416_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000417_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000418_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000419_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000420_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000421_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000422_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000423_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000424_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000425_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000426_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000427_a1,0.1605,0.3983,0.3213,0.1775,160.29,392.92,305.99,-72.68,232.63,145.69,-232.97,RETRY
pay_000428_a2,0.072,0.3079,0.2206,0.0712,71.93,302.61,205.38,-178.86,230.67,133.45,-250.79,RETRY
pay_000429_a3,0.0128,0.2571,0.1486,0.01,12.76,251.8,133.47,-240.01,239.04,120.7,-252.77,RETRY
pay_000430_a4,0.01,0.1498,0.0896,0.01,9.99,144.62,74.51,-240.01,134.63,64.52,-250.0,RETRY
pay_000431_a1,0.2673,0.3938,0.6097,0.2727,133.37,191.51,289.26,-113.92,58.14,155.89,-247.29,NUDGE
pay_000432_a2,0.2326,0.3306,0.5645,0.2084,116.06,159.96,266.71,-146.0,43.91,150.65,-262.06,NUDGE
pay_000433_a3,0.1439,0.283,0.4748,0.1243,71.8,136.2,221.94,-187.96,64.4,150.14,-259.76,NUDGE
pay_000434_a4,0.0844,0.1773,0.4255,0.0977,42.11,83.48,197.32,-201.26,41.37,155.2,-243.38,NUDGE
pay_000435_a1,0.148,0.2572,0.5051,0.1448,73.88,123.32,237.03,-177.76,49.44,163.15,-251.64,NUDGE
pay_000436_a2,0.0404,0.1532,0.3885,0.0381,20.16,71.46,178.88,-230.97,51.3,158.72,-251.13,NUDGE
