payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,dynamic_success_rate,days_active
pay_000268_a2,cyc_000029_009,cust_000029,sub_000029,2999,upi,network_error,2,9,0.526,1121
pay_000269_a3,cyc_000029_009,cust_000029,sub_000029,2999,upi,network_error,3,9,0.526,1121
pay_000270_a1,cyc_000029_010,cust_000029,sub_000029,2999,upi,bank_decline,1,10,0.5,1151
pay_000271_a2,cyc_000029_010,cust_000029,sub_000029,2999,upi,bank_decline,2,10,0.5,1151
pay_000272_a3,cyc_000029_010,cust_000029,sub_000029,2999,upi,bank_decline,3,10,0.5,1151
pay_000273_a4,cyc_000029_010,cust_000029,sub_000029,2999,upi,bank_decline,4,10,0.5,1151
pay_000274_a1,cyc_000029_011,cust_000029,sub_000029,2999,upi,insufficient_funds,1,11,0.476,1181
pay_000275_a2,cyc_000029_011,cust_000029,sub_000029,2999,upi,insufficient_funds,2,11,0.476,1181
pay_000276_a3,cyc_000029_011,cust_000029,sub_000029,2999,upi,insufficient_funds,3,11,0.476,1181
pay_000277_a4,cyc_000029_011,cust_000029,sub_000029,2999,upi,insufficient_funds,4,11,0.476,1181
pay_000278_a1,cyc_000031_002,cust_000031,sub_000031,799,card,temporary_bank_issue,1,3,0.571,607
pay_000279_a2,cyc_000031_002,cust_000031,sub_000031,799,card,temporary_bank_issue,2,3,0.571,607
pay_000280_a3,cyc_000031_002,cust_000031,sub_000031,799,card,temporary_bank_issue,3,3,0.571,607
pay_000281_a1,cyc_000031_004,cust_000031,sub_000031,799,card,network_error,1,4,0.556,667
pay_000282_a2,cyc_000031_004,cust_000031,sub_000031,799,card,network_error,2,4,0.556,667
pay_000283_a3,cyc_000031_004,cust_000031,sub_000031,799,card,network_error,3,4,0.556,667
pay_000284_a1,cyc_000031_011,cust_000031,sub_000031,799,card,bank_decline,1,5,0.688,877
pay_000285_a2,cyc_000031_011,cust_000031,sub_000031,799,card,bank_decline,2,5,0.688,877
pay_000286_a1,cyc_000033_004,cust_000033,sub_000033,2999,upi,bank_decline,1,3,0.7,775
pay_000287_a2,cyc_000033_004,cust_000033,sub_000033,2999,upi,bank_decline,2,3,0.7,775
pay_000288_a3,cyc_000033_004,cust_000033,sub_000033,2999,upi,bank_decline,3,3,0.7,775
pay_000289_a4,cyc_000033_004,cust_000033,sub_000033,2999,upi,bank_decline,4,3,0.7,775
pay_000290_a1,cyc_000033_011,cust_000033,sub_000033,2999,upi,expired_card,1,4,0.765,985
pay_000291_a2,cyc_000033_011,cust_000033,sub_000033,2999,upi,expired_card,2,4,0.765,985
pay_000292_a1,cyc_000034_001,cust_000034,sub_000034,999,upi,network_error,1,5,0.286,400
pay_000293_a2,cyc_000034_001,cust_000034,sub_000034,999,upi,network_error,2,5,0.286,400
pay_000294_a3,cyc_000034_001,cust_000034,sub_000034,999,upi,network_error,3,5,0.286,400
pay_000295_a1,cyc_000034_002,cust_000034,sub_000034,999,upi,insufficient_funds,1,6,0.25,430
pay_000296_a2,cyc_000034_002,cust_000034,sub_000034,999,upi,insufficient_funds,2,6,0.25,430
pay_000297_a1,cyc_000034_003,cust_000034,sub_000034,999,upi,network_error,1,7,0.222,460
pay_000298_a1,cyc_000034_004,cust_000034,sub_000034,999,upi,authentication_failure,1,8,0.2,490
pay_000299_a2,cyc_000034_004,cust_000034,sub_000034,999,upi,authentication_failure,2,8,0.2,490
pay_000300_a3,cyc_000034_004,cust_000034,sub_000034,999,upi,authentication_failure,3,8,0.2,490
pay_000301_a1,cyc_000034_005,cust_000034,sub_000034,999,upi,bank_decline,1,9,0.182,520
pay_000302_a1,cyc_000034_006,cust_000034,sub_000034,999,upi,insufficient_funds,1,10,0.167,550
pay_000303_a2,cyc_000034_006,cust_000034,sub_000034,999,upi,insufficient_funds,2,10,0.167,550
pay_000304_a1,cyc_000034_007,cust_000034,sub_000034,999,upi,expired_card,1,11,0.154,580
pay_000305_a2,cyc_000034_007,cust_000034,sub_000034,999,upi,expired_card,2,11,0.154,580
pay_000306_a3,cyc_000034_007,cust_000034,sub_000034,999,upi,expired_card,3,11,0.154,580
pay_000307_a4,cyc_000034_007,cust_000034,sub_000034,999,upi,expired_card,4,11,0.154,580
pay_000308_a1,cyc_000034_008,cust_000034,sub_000034,999,upi,network_error,1,12,0.143,610
pay_000309_a2,cyc_000034_008,cust_000034,sub_000034,999,upi,network_error,2,12,0.143,610
pay_000310_a1,cyc_000034_009,cust_000034,sub_000034,999,upi,insufficient_funds,1,13,0.133,640
pay_000311_a2,cyc_000034_009,cust_000034,sub_000034,999,upi,insufficient_funds,2,13,0.133,640
pay_000312_a1,cyc_000034_011,cust_000034,sub_000034,999,upi,network_error,1,14,0.176,700
pay_000313_a2,cyc_000034_011,cust_000034,sub_000034,999,upi,network_error,2,14,0.176,700
pay_000314_a1,cyc_000034_012,cust_000034,sub_000034,999,upi,expired_card,1,15,0.167,730
pay_000315_a2,cyc_000034_012,cust_000034,sub_000034,999,upi,expired_card,2,15,0.167,730
pay_000316_a3,cyc_000034_012,cust_000034,sub_000034,999,upi,expired_card,3,15,0.167,730
pay_000317_a4,cyc_000034_012,cust_000034,sub_000034,999,upi,expired_card,4,15,0.167,730
pay_000318_a1,cyc_000036_001,cust_000036,sub_000036,999,upi,insufficient_funds,1,3,0.25,108
pay_000319_a2,cyc_000036_001,cust_000036,sub_000036,999,upi,insufficient_funds,2,3,0.25,108
pay_000320_a3,cyc_000036_001,cust_000036,sub_000036,999,upi,insufficient_funds,3,3,0.25,108
pay_000321_a4,cyc_000036_001,cust_000036,sub_000036,999,upi,insufficient_funds,4,3,0.25,108
pay_000322_a1,cyc_000036_002,cust_000036,sub_000036,999,upi,bank_decline,1,4,0.2,138
pay_000323_a2,cyc_000036_002,cust_000036,sub_000036,999,upi,bank_decline,2,4,0.2,138
pay_000324_a3,cyc_000036_002,cust_000036,sub_000036,999,upi,bank_decline,3,4,0.2,138
pay_000325_a4,cyc_000036_002,cust_000036,sub_000036,999,upi,bank_decline,4,4,0.2,138
pay_000326_a1,cyc_000036_003,cust_000036,sub_000036,999,upi,expired_card,1,5,0.167,168
pay_000327_a1,cyc_000036_004,cust_000036,sub_000036,999,upi,authentication_failure,1,6,0.143,198
pay_000328_a1,cyc_000036_005,cust_000036,sub_000036,999,upi,authentication_failure,1,7,0.125,228
pay_000329_a2,cyc_000036_005,cust_000036,sub_000036,999,upi,authentication_failure,2,7,0.125,228
pay_000330_a1,cyc_000036_006,cust_000036,sub_000036,999,upi,insufficient_funds,1,8,0.111,258
pay_000331_a1,cyc_000036_007,cust_000036,sub_000036,999,upi,expired_card,1,9,0.1,288
pay_000332_a1,cyc_000036_008,cust_000036,sub_000036,999,upi,insufficient_funds,1,10,0.091,318
pay_000333_a1,cyc_000036_009,cust_000036,sub_000036,999,upi,expired_card,1,11,0.083,348
pay_000334_a2,cyc_000036_009,cust_000036,sub_000036,999,upi,expired_card,2,11,0.083,348
pay_000335_a1,cyc_000036_010,cust_000036,sub_000036,999,upi,insufficient_funds,1,12,0.077,378
pay_000336_a1,cyc_000036_011,cust_000036,sub_000036,999,upi,insufficient_funds,1,13,0.071,408
pay_000337_a2,cyc_000036_011,cust_000036,sub_000036,999,upi,insufficient_funds,2,13,0.071,408
pay_000338_a3,cyc_000036_011,cust_000036,sub_000036,999,upi,insufficient_funds,3,13,0.071,408
pay_000339_a4,cyc_000036_011,cust_000036,sub_000036,999,upi,insufficient_funds,4,13,0.071,408
pay_000340_a1,cyc_000036_012,cust_000036,sub_000036,999,upi,expired_card,1,14,0.067,438
pay_000341_a1,cyc_000037_001,cust_000037,sub_000037,1999,upi,insufficient_funds,1,4,0.333,853
pay_000342_a1,cyc_000037_002,cust_000037,sub_000037,1999,upi,insufficient_funds,1,5,0.286,883
pay_000343_a2,cyc_000037_002,cust_000037,sub_000037,1999,upi,insufficient_funds,2,5,0.286,883
pay_000344_a1,cyc_000037_003,cust_000037,sub_000037,1999,upi,bank_decline,1,6,0.25,913
pay_000345_a1,cyc_000037_004,cust_000037,sub_000037,1999,upi,network_error,1,7,0.222,943
pay_000346_a2,cyc_000037_004,cust_000037,sub_000037,1999,upi,network_error,2,7,0.222,943
pay_000347_a3,cyc_000037_004,cust_000037,sub_000037,1999,upi,network_error,3,7,0.222,943
pay_000348_a4,cyc_000037_004,cust_000037,sub_000037,1999,upi,network_error,4,7,0.222,943
pay_000349_a1,cyc_000037_005,cust_000037,sub_000037,1999,upi,authentication_failure,1,8,0.2,973
pay_000350_a2,cyc_000037_005,cust_000037,sub_000037,1999,upi,authentication_failure,2,8,0.2,973
pay_000351_a3,cyc_000037_005,cust_000037,sub_000037,1999,upi,authentication_failure,3,8,0.2,973
pay_000352_a1,cyc_000037_006,cust_000037,sub_000037,1999,upi,bank_decline,1,9,0.182,1003
pay_000353_a2,cyc_000037_006,cust_000037,sub_000037,1999,upi,bank_decline,2,9,0.182,1003
pay_000354_a3,cyc_000037_006,cust_000037,sub_000037,1999,upi,bank_decline,3,9,0.182,1003
pay_000355_a4,cyc_000037_006,cust_000037,sub_000037,1999,upi,bank_decline,4,9,0.182,1003
pay_000356_a1,cyc_000037_009,cust_000037,sub_000037,1999,upi,insufficient_funds,1,10,0.286,1093
pay_000357_a2,cyc_000037_009,cust_000037,sub_000037,1999,upi,insufficient_funds,2,10,0.286,1093
pay_000358_a1,cyc_000037_010,cust_000037,sub_000037,1999,upi,insufficient_funds,1,11,0.267,1123
pay_000359_a2,cyc_000037_010,cust_000037,sub_000037,1999,upi,insufficient_funds,2,11,0.267,1123
pay_000360_a3,cyc_000037_010,cust_000037,sub_000037,1999,upi,insufficient_funds,3,11,0.267,1123
pay_000361_a1,cyc_000037_011,cust_000037,sub_000037,1999,upi,insufficient_funds,1,12,0.25,1153
pay_000362_a2,cyc_000037_011,cust_000037,sub_000037,1999,upi,insufficient_funds,2,12,0.25,1153
pay_000363_a3,cyc_000037_011,cust_000037,sub_000037,1999,upi,insufficient_funds,3,12,0.25,1153
pay_000364_a4,cyc_000037_011,cust_000037,sub_000037,1999,upi,insufficient_funds,4,12,0.25,1153
pay_000365_a1,cyc_000037_012,cust_000037,sub_000037,1999,upi,expired_card,1,13,0.235,1183
pay_000366_a1,cyc_000038_001,cust_000038,sub_000038,2999,upi,network_error,1,7,0.462,603
pay_000367_a1,cyc_000038_005,cust_000038,sub_000038,2999,upi,insufficient_funds,1,8,0.529,723
pay_000368_a2,cyc_000038_005,cust_000038,sub_000038,2999,upi,insufficient_funds,2,8,0.529,723
pay_000369_a1,cyc_000038_008,cust_000038,sub_000038,2999,upi,insufficient_funds,1,9,0.55,813
pay_000370_a1,cyc_000038_009,cust_000038,sub_000038,2999,upi,temporary_bank_issue,1,10,0.524,843
pay_000371_a2,cyc_000038_009,cust_000038,sub_000038,2999,upi,temporary_bank_issue,2,10,0.524,843
pay_000372_a3,cyc_000038_009,cust_000038,sub_000038,2999,upi,temporary_bank_issue,3,10,0.524,843
pay_000373_a1,cyc_000038_010,cust_000038,sub_000038,2999,upi,bank_decline,1,11,0.5,873
pay_000374_a2,cyc_000038_010,cust_000038,sub_000038,2999,upi,bank_decline,2,11,0.5,873
pay_000375_a3,cyc_000038_010,cust_000038,sub_000038,2999,upi,bank_decline,3,11,0.5,873
pay_000376_a1,cyc_000038_012,cust_000038,sub_000038,2999,upi,network_error,1,12,0.5,933
pay_000377_a2,cyc_000038_012,cust_000038,sub_000038,2999,upi,network_error,2,12,0.5,933
pay_000378_a3,cyc_000038_012,cust_000038,sub_000038,2999,upi,network_error,3,12,0.5,933
pay_000379_a4,cyc_000038_012,cust_000038,sub_000038,2999,upi,network_error,4,12,0.5,933
pay_000380_a1,cyc_000039_002,cust_000039,sub_000039,1499,netbanking,network_error,1,1,0.917,121
pay_000381_a2,cyc_000039_002,cust_000039,sub_000039,1499,netbanking,network_error,2,1,0.917,121
pay_000382_a1,cyc_000040_009,cust_000040,sub_000040,1999,upi,bank_decline,1,1,0.929,391
pay_000383_a2,cyc_000040_009,cust_000040,sub_000040,1999,upi,bank_decline,2,1,0.929,391
pay_000384_a1,cyc_000041_001,cust_000041,sub_000041,1999,netbanking,expired_card,1,6,0.4,337
pay_000385_a2,cyc_000041_001,cust_000041,sub_000041,1999,netbanking,expired_card,2,6,0.4,337
pay_000386_a1,cyc_000041_002,cust_000041,sub_000041,1999,netbanking,bank_decline,1,7,0.364,367
pay_000387_a1,cyc_000041_008,cust_000041,sub_000041,1999,netbanking,insufficient_funds,1,8,0.529,547
pay_000388_a2,cyc_000041_008,cust_000041,sub_000041,1999,netbanking,insufficient_funds,2,8,0.529,547
pay_000389_a3,cyc_000041_008,cust_000041,sub_000041,1999,netbanking,insufficient_funds,3,8,0.529,547
pay_000390_a4,cyc_000041_008,cust_000041,sub_000041,1999,netbanking,insufficient_funds,4,8,0.529,547
pay_000391_a1,cyc_000041_010,cust_000041,sub_000041,1999,netbanking,insufficient_funds,1,9,0.526,607
pay_000392_a1,cyc_000041_011,cust_000041,sub_000041,1999,netbanking,network_error,1,10,0.5,637
pay_000393_a2,cyc_000041_011,cust_000041,sub_000041,1999,netbanking,network_error,2,10,0.5,637
pay_000394_a1,cyc_000042_003,cust_000042,sub_000042,999,card,insufficient_funds,1,3,0.75,988
pay_000395_a2,cyc_000042_003,cust_000042,sub_000042,999,card,insufficient_funds,2,3,0.75,988
pay_000396_a3,cyc_000042_003,cust_000042,sub_000042,999,card,insufficient_funds,3,3,0.75,988
pay_000397_a4,cyc_000042_003,cust_000042,sub_000042,999,card,insufficient_funds,4,3,0.75,988
pay_000398_a1,cyc_000042_006,cust_000042,sub_000042,999,card,insufficient_funds,1,4,0.733,1078
pay_000399_a2,cyc_000042_006,cust_000042,sub_000042,999,card,insufficient_funds,2,4,0.733,1078
pay_000400_a3,cyc_000042_006,cust_000042,sub_000042,999,card,insufficient_funds,3,4,0.733,1078
pay_000401_a4,cyc_000042_006,cust_000042,sub_000042,999,card,insufficient_funds,4,4,0.733,1078
pay_000402_a1,cyc_000042_008,cust_000042,sub_000042,999,card,network_error,1,5,0.706,1138
pay_000403_a2,cyc_000042_008,cust_000042,sub_000042,999,card,network_error,2,5,0.706,1138
pay_000404_a3,cyc_000042_008,cust_000042,sub_000042,999,card,network_error,3,5,0.706,1138
pay_000405_a1,cyc_000042_009,cust_000042,sub_000042,999,card,network_error,1,6,0.667,1168
pay_000406_a2,cyc_000042_009,cust_000042,sub_000042,999,card,network_error,2,6,0.667,1168
pay_000407_a1,cyc_000043_001,cust_000043,sub_000043,999,card,temporary_bank_issue,1,9,0.25,843
pay_000408_a1,cyc_000043_002,cust_000043,sub_000043,999,card,insufficient_funds,1,10,0.231,873
pay_000409_a1,cyc_000043_003,cust_000043,sub_000043,999,card,insufficient_funds,1,11,0.214,903
pay_000410_a1,cyc_000043_004,cust_000043,sub_000043,999,card,insufficient_funds,1,12,0.2,933
pay_000411_a1,cyc_000043_005,cust_000043,sub_000043,999,card,bank_decline,1,13,0.188,963
pay_000412_a2,cyc_000043_005,cust_000043,sub_000043,999,card,bank_decline,2,13,0.188,963
pay_000413_a3,cyc_000043_005,cust_000043,sub_000043,999,card,bank_decline,3,13,0.188,963
pay_000414_a1,cyc_000043_006,cust_000043,sub_000043,999,card,insufficient_funds,1,14,0.176,993
pay_000415_a1,cyc_000043_007,cust_000043,sub_000043,999,card,insufficient_funds,1,15,0.167,1023
pay_000416_a1,cyc_000043_008,cust_000043,sub_000043,999,card,bank_decline,1,16,0.158,1053
pay_000417_a1,cyc_000043_009,cust_000043,sub_000043,999,card,authentication_failure,1,17,0.15,1083
pay_000418_a2,cyc_000043_009,cust_000043,sub_000043,999,card,authentication_failure,2,17,0.15,1083
pay_000419_a3,cyc_000043_009,cust_000043,sub_000043,999,card,authentication_failure,3,17,0.15,1083
pay_000420_a4,cyc_000043_009,cust_000043,sub_000043,999,card,authentication_failure,4,17,0.15,1083
pay_000421_a1,cyc_000043_010,cust_000043,sub_000043,999,card,expired_card,1,18,0.143,1113
pay_000422_a1,cyc_000043_011,cust_000043,sub_000043,999,card,expired_card,1,19,0.136,1143
pay_000423_a1,cyc_000043_012,cust_000043,sub_000043,999,card,insufficient_funds,1,20,0.13,1173
pay_000424_a2,cyc_000043_012,cust_000043,sub_000043,999,card,insufficient_funds,2,20,0.13,1173
pay_000425_a3,cyc_000043_012,cust_000043,sub_000043,999,card,insufficient_funds,3,20,0.13,1173
pay_000426_a4,cyc_000043_012,cust_000043,sub_000043,999,card,insufficient_funds,4,20,0.13,1173
pay_000427_a1,cyc_000044_001,cust_000044,sub_000044,999,upi,bank_decline,1,3,0.571,900
pay_000428_a2,cyc_000044_001,cust_000044,sub_000044,999,upi,bank_decline,2,3,0.571,900
pay_000429_a3,cyc_000044_001,cust_000044,sub_000044,999,upi,bank_decline,3,3,0.571,900
pay_000430_a4,cyc_000044_001,cust_000044,sub_000044,999,upi,bank_decline,4,3,0.571,900
pay_000431_a1,cyc_000045_003,cust_000045,sub_000045,499,upi,bank_decline,1,4,0.667,982
pay_000432_a2,cyc_000045_003,cust_000045,sub_000045,499,upi,bank_decline,2,4,0.667,982
pay_000433_a3,cyc_000045_003,cust_000045,sub_000045,499,upi,bank_decline,3,4,0.667,982
pay_000434_a4,cyc_000045_003,cust_000045,sub_000045,499,upi,bank_decline,4,4,0.667,982
pay_000435_a1,cyc_000045_004,cust_000045,sub_000045,499,upi,expired_card,1,5,0.615,1012
pay_000436_a2,cyc_000045_004,cust_000045,sub_000045,499,upi,expired_card,2,5,0.615,1012
pay_000437_a3,cyc_000045_004,cust_000045,sub_000045,499,upi,expired_card,3,5,0.615,1012
pay_000438_a4,cyc_000045_004,cust_000045,sub_000045,499,upi,expired_card,4,5,0.615,1012
pay_000439_a1,cyc_000045_006,cust_000045,sub_000045,499,upi,insufficient_funds,1,6,0.6,1072
pay_000440_a1,cyc_000045_007,cust_000045,sub_000045,499,upi,network_error,1,7,0.562,1102
pay_000441_a2,cyc_000045_007,cust_000045,sub_000045,499,upi,network_error,2,7,0.562,1102
pay_000442_a1,cyc_000045_009,cust_000045,sub_000045,499,upi,bank_decline,1,8,0.556,1162
pay_000443_a1,cyc_000045_010,cust_000045,sub_000045,499,upi,authentication_failure,1,9,0.526,1192
pay_000444_a2,cyc_000045_010,cust_000045,sub_000045,499,upi,authentication_failure,2,9,0.526,1192
pay_000445_a1,cyc_000045_011,cust_000045,sub_000045,499,upi,authentication_failure,1,10,0.5,1222
pay_000446_a2,cyc_000045_011,cust_000045,sub_000045,499,upi,authentication_failure,2,10,0.5,1222
pay_000447_a3,cyc_000045_011,cust_000045,sub_000045,499,upi,authentication_failure,3,10,0.5,1222
pay_000448_a4,cyc_000045_011,cust_000045,sub_000045,499,upi,authentication_failure,4,10,0.5,1222
pay_000449_a1,cyc_000045_012,cust_000045,sub_000045,499,upi,bank_decline,1,11,0.476,1252
pay_000450_a2,cyc_000045_012,cust_000045,sub_000045,499,upi,bank_decline,2,11,0.476,1252
pay_000451_a3,cyc_000045_012,cust_000045,sub_000045,499,upi,bank_decline,3,11,0.476,1252
pay_000452_a1,cyc_000046_001,cust_000046,sub_000046,499,netbanking,insufficient_funds,1,6,0.455,826
pay_000453_a2,cyc_000046_001,cust_000046,sub_000046,499,netbanking,insufficient_funds,2,6,0.455,826
pay_000454_a3,cyc_000046_001,cust_000046,sub_000046,499,netbanking,insufficient_funds,3,6,0.455,826
pay_000455_a1,cyc_000046_002,cust_000046,sub_000046,499,netbanking,bank_decline,1,7,0.417,856
pay_000456_a2,cyc_000046_002,cust_000046,sub_000046,499,netbanking,bank_decline,2,7,0.417,856
pay_000457_a3,cyc_000046_002,cust_000046,sub_000046,499,netbanking,bank_decline,3,7,0.417,856
pay_000458_a1,cyc_000046_004,cust_000046,sub_000046,499,netbanking,network_error,1,8,0.429,916
pay_000459_a2,cyc_000046_004,cust_000046,sub_000046,499,netbanking,network_error,2,8,0.429,916
pay_000460_a3,cyc_000046_004,cust_000046,sub_000046,499,netbanking,network_error,3,8,0.429,916
pay_000461_a4,cyc_000046_004,cust_000046,sub_000046,499,netbanking,network_error,4,8,0.429,916
pay_000462_a1,cyc_000046_005,cust_000046,sub_000046,499,netbanking,authentication_failure,1,9,0.4,946
pay_000463_a2,cyc_000046_005,cust_000046,sub_000046,499,netbanking,authentication_failure,2,9,0.4,946
pay_000464_a3,cyc_000046_005,cust_000046,sub_000046,499,netbanking,authentication_failure,3,9,0.4,946
pay_000465_a4,cyc_000046_005,cust_000046,sub_000046,499,netbanking,authentication_failure,4,9,0.4,946
pay_000466_a1,cyc_000046_006,cust_000046,sub_000046,499,netbanking,network_error,1,10,0.375,976
pay_000467_a1,cyc_000046_007,cust_000046,sub_000046,499,netbanking,insufficient_funds,1,11,0.353,1006
pay_000468_a2,cyc_000046_007,cust_000046,sub_000046,499,netbanking,insufficient_funds,2,11,0.353,1006
pay_000469_a3,cyc_000046_007,cust_000046,sub_000046,499,netbanking,insufficient_funds,3,11,0.353,1006
pay_000470_a1,cyc_000046_009,cust_000046,sub_000046,499,netbanking,insufficient_funds,1,12,0.368,1066
pay_000471_a1,cyc_000046_010,cust_000046,sub_000046,499,netbanking,expired_card,1,13,0.35,1096
pay_000472_a1,cyc_000046_012,cust_000046,sub_000046,499,netbanking,insufficient_funds,1,14,0.364,1156
pay_000473_a2,cyc_000046_012,cust_000046,sub_000046,499,netbanking,insufficient_funds,2,14,0.364,1156
pay_000474_a3,cyc_000046_012,cust_000046,sub_000046,499,netbanking,insufficient_funds,3,14,0.364,1156
pay_000475_a4,cyc_000046_012,cust_000046,sub_000046,499,netbanking,insufficient_funds,4,14,0.364,1156
pay_000476_a1,cyc_000047_001,cust_000047,sub_000047,4999,upi,insufficient_funds,1,4,0.556,108
pay_000477_a2,cyc_000047_001,cust_000047,sub_000047,4999,upi,insufficient_funds,2,4,0.556,108
pay_000478_a1,cyc_000047_003,cust_000047,sub_000047,4999,upi,insufficient_funds,1,5,0.545,168
pay_000479_a2,cyc_000047_003,cust_000047,sub_000047,4999,upi,insufficient_funds,2,5,0.545,168
pay_000480_a1,cyc_000047_004,cust_000047,sub_000047,4999,upi,expired_card,1,6,0.5,198
pay_000481_a1,cyc_000047_005,cust_000047,sub_000047,4999,upi,bank_decline,1,7,0.462,228
pay_000482_a2,cyc_000047_005,cust_000047,sub_000047,4999,upi,bank_decline,2,7,0.462,228
pay_000483_a3,cyc_000047_005,cust_000047,sub_000047,4999,upi,bank_decline,3,7,0.462,228
pay_000484_a4,cyc_000047_005,cust_000047,sub_000047,4999,upi,bank_decline,4,7,0.462,228
pay_000485_a1,cyc_000047_008,cust_000047,sub_000047,4999,upi,expired_card,1,8,0.5,318
pay_000486_a2,cyc_000047_008,cust_000047,sub_000047,4999,upi,expired_card,2,8,0.5,318
pay_000487_a3,cyc_000047_008,cust_000047,sub_000047,4999,upi,expired_card,3,8,0.5,318
pay_000488_a4,cyc_000047_008,cust_000047,sub_000047,4999,upi,expired_card,4,8,0.5,318
