payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_000217_a1,0.6549,0.6533,0.7809,0.6933,1309.19,1300.94,1546.04,1135.88,-8.25,236.85,-173.31,NUDGE
pay_000218_a2,0.5907,0.6126,0.6614,0.6473,1180.73,1219.62,1307.2,1043.89,38.89,126.47,-136.84,NUDGE
pay_000219_a1,0.5872,0.572,0.6953,0.6404,1173.78,1138.5,1374.98,1030.1,-35.28,201.19,-143.68,NUDGE
pay_000220_a1,0.01,0.01,0.01,0.0144,9.99,4.99,-5.01,-235.62,-5.0,-15.0,-245.61,WAIT
pay_000221_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000222_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000223_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000224_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000225_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000226_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000227_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000228_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000229_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000230_a1,0.01,0.01,0.01,0.0328,9.99,4.99,-5.01,-217.2,-5.0,-15.0,-227.19,WAIT
pay_000231_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000232_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000233_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000234_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000235_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000236_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000237_a1,0.2246,0.6351,0.2693,0.0993,336.66,947.0,388.68,-101.18,610.34,52.02,-437.84,RETRY
pay_000238_a1,0.0753,0.481,0.0839,0.01,112.88,716.0,110.82,-235.01,603.11,-2.07,-347.89,RETRY
pay_000239_a2,0.01,0.4337,0.0213,0.01,14.99,645.06,16.89,-235.01,630.07,1.9,-250.0,RETRY
pay_000240_a3,0.01,0.367,0.01,0.01,14.99,545.14,-0.01,-235.01,530.15,-15.0,-250.0,RETRY
pay_000241_a4,0.01,0.3108,0.01,0.01,14.99,460.96,-0.01,-235.01,445.97,-15.0,-250.0,RETRY
pay_000242_a1,0.1752,0.6309,0.2332,0.0266,262.56,940.76,334.56,-210.15,678.2,72.0,-472.71,RETRY
pay_000243_a1,0.1015,0.525,0.1368,0.01,152.09,782.02,190.13,-235.01,629.93,38.04,-387.1,RETRY
pay_000244_a1,0.01,0.4161,0.0121,0.01,14.99,618.7,3.19,-235.01,603.71,-11.8,-250.0,RETRY
pay_000245_a1,0.01,0.3373,0.01,0.01,14.99,500.66,-0.01,-235.01,485.67,-15.0,-250.0,RETRY
pay_000246_a2,0.01,0.2948,0.01,0.01,14.99,436.95,-0.01,-235.01,421.96,-15.0,-250.0,RETRY
pay_000247_a3,0.01,0.2511,0.01,0.01,14.99,371.34,-0.01,-235.01,356.35,-15.0,-250.0,RETRY
pay_000248_a4,0.01,0.1359,0.01,0.01,14.99,198.74,-0.01,-235.01,183.75,-15.0,-250.0,RETRY
pay_000249_a1,0.01,0.3804,0.01,0.01,14.99,565.25,-0.01,-235.01,550.26,-15.0,-250.0,RETRY
pay_000250_a2,0.01,0.2747,0.01,0.01,14.99,406.82,-0.01,-235.01,391.83,-15.0,-250.0,RETRY
pay_000251_a3,0.01,0.287,0.01,0.01,14.99,425.27,-0.01,-235.01,410.28,-15.0,-250.0,RETRY
pay_000252_a4,0.01,0.2097,0.01,0.01,14.99,309.32,-0.01,-235.01,294.33,-15.0,-250.0,RETRY
pay_000253_a1,0.3772,0.4982,0.5452,0.3274,1131.31,1489.07,1620.16,731.9,357.76,488.85,-399.41,NUDGE
pay_000254_a1,0.4152,0.5318,0.5817,0.4319,1245.33,1589.96,1729.46,1045.22,344.63,484.13,-200.11,NUDGE
pay_000255_a2,0.4071,0.5569,0.604,0.3902,1220.85,1665.28,1796.35,920.09,444.43,575.5,-300.76,NUDGE
pay_000256_a1,0.231,0.3725,0.4141,0.2345,692.78,1112.11,1226.96,453.21,419.33,534.18,-239.57,NUDGE
pay_000257_a1,0.2222,0.3567,0.396,0.2065,666.27,1064.75,1172.62,369.32,398.48,506.34,-296.96,NUDGE
pay_000258_a2,0.1922,0.3631,0.352,0.1633,576.33,1083.96,1040.7,239.73,507.63,464.37,-336.6,RETRY
pay_000259_a3,0.112,0.2433,0.2707,0.08,335.8,724.77,796.75,-10.13,388.98,460.95,-345.92,NUDGE
pay_000260_a4,0.0723,0.2231,0.2466,0.0406,216.89,664.01,724.42,-128.38,447.12,507.54,-345.26,NUDGE
pay_000261_a1,0.1708,0.2859,0.3354,0.1216,512.31,852.53,990.92,114.73,340.22,478.61,-397.57,NUDGE
pay_000262_a1,0.2942,0.4176,0.5133,0.2199,882.28,1247.45,1524.34,409.46,365.17,642.06,-472.82,NUDGE
pay_000263_a2,0.2768,0.3749,0.4403,0.2546,830.25,1119.39,1305.52,513.48,289.14,475.27,-316.77,NUDGE
pay_000264_a3,0.1661,0.3033,0.3428,0.1314,498.16,904.53,1012.94,144.16,406.37,514.78,-354.0,NUDGE
pay_000265_a4,0.1253,0.295,0.3363,0.0687,375.64,879.66,993.63,-44.05,504.02,617.99,-419.69,NUDGE
pay_000266_a1,0.1111,0.1976,0.0665,0.0814,110.99,192.41,51.48,-168.69,81.42,-59.51,-279.68,RETRY
pay_000267_a2,0.0455,0.0693,0.0591,0.0341,45.47,64.27,44.01,-215.9,18.8,-1.46,-261.37,RETRY
pay_000268_a3,0.01,0.0341,0.0242,0.01,9.99,29.09,9.22,-240.01,19.1,-0.77,-250.0,RETRY
pay_000269_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000270_a1,0.01,0.0274,0.01,0.01,9.99,22.42,-5.01,-240.01,12.43,-15.0,-250.0,RETRY
pay_000271_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000272_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000273_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000274_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000275_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000276_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000277_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000278_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000279_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000280_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000281_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000282_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000283_a1,0.01,0.2028,0.0883,0.01,9.99,197.6,73.26,-240.01,187.61,63.27,-250.0,RETRY
pay_000284_a1,0.1138,0.3003,0.2477,0.0162,113.65,295.02,232.48,-233.85,181.37,118.83,-347.51,RETRY
pay_000285_a1,0.01,0.0856,0.0487,0.01,9.99,80.51,33.66,-240.01,70.52,23.67,-250.0,RETRY
pay_000286_a2,0.01,0.0463,0.01,0.01,9.99,41.27,-5.01,-240.01,31.28,-15.0,-250.0,RETRY
pay_000287_a1,0.01,0.0479,0.01,0.01,9.99,42.87,-5.01,-240.01,32.88,-15.0,-250.0,RETRY
pay_000288_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000289_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000290_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000291_a1,0.0251,0.2076,0.1296,0.01,25.06,202.44,114.44,-240.01,177.38,89.38,-265.07,RETRY
pay_000292_a1,0.01,0.1013,0.059,0.01,9.99,96.19,43.91,-240.01,86.2,33.92,-250.0,RETRY
pay_000293_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000294_a1,0.01,0.0245,0.01,0.01,9.99,19.43,-5.01,-240.01,9.44,-15.0,-250.0,RETRY
pay_000295_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000296_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000297_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000298_a1,0.01,0.0166,0.01,0.01,9.99,11.54,-5.01,-240.01,1.55,-15.0,-250.0,RETRY
pay_000299_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000300_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_000301_a1,0.3154,0.3877,0.6843,0.3311,315.12,382.3,668.62,80.77,67.19,353.5,-234.34,NUDGE
pay_000302_a2,0.2163,0.2762,0.5894,0.2056,216.12,270.93,573.82,-44.65,54.82,357.71,-260.76,NUDGE
pay_000303_a3,0.2302,0.261,0.6418,0.2338,229.95,255.75,626.17,-16.46,25.8,396.22,-246.41,NUDGE
pay_000304_a4,0.1004,0.172,0.4912,0.0811,100.26,166.84,475.69,-168.93,66.58,375.43,-269.19,NUDGE
pay_000305_a1,0.1213,0.171,0.4884,0.1303,121.17,165.82,472.94,-119.79,44.65,351.77,-240.97,NUDGE
pay_000306_a2,0.01,0.0636,0.3439,0.01,9.99,58.54,328.51,-240.01,48.55,318.52,-250.0,NUDGE
pay_000307_a1,0.1894,0.2226,0.5543,0.1852,189.23,217.38,538.73,-64.96,28.15,349.5,-254.19,NUDGE
pay_000308_a2,0.0661,0.1469,0.4284,0.0955,66.08,141.76,412.94,-154.63,75.69,346.87,-220.7,NUDGE
pay_000309_a1,0.1053,0.1517,0.4728,0.1029,105.17,146.52,457.28,-147.2,41.34,352.11,-252.38,NUDGE
pay_000310_a1,0.8131,0.9078,0.9463,0.7362,1218.84,1355.84,1403.54,853.55,137.0,184.7,-365.29,NUDGE
pay_000311_a1,0.6655,0.7371,0.8609,0.5901,997.63,1099.84,1275.47,634.52,102.22,277.84,-363.11,NUDGE
pay_000312_a2,0.6027,0.6996,0.7302,0.5067,903.39,1043.7,1079.54,509.52,140.31,176.15,-393.87,NUDGE
pay_000313_a1,0.1887,0.4987,0.1135,0.1594,282.93,742.59,155.19,-11.07,459.66,-127.75,-294.0,RETRY
pay_000314_a1,0.3723,0.6069,0.3167,0.3049,558.01,904.8,459.72,207.0,346.79,-98.29,-351.01,RETRY
pay_000315_a1,0.0874,0.3608,0.0164,0.0243,130.99,535.81,9.56,-213.61,404.82,-121.43,-344.6,RETRY
pay_000316_a2,0.0321,0.316,0.01,0.01,48.13,468.62,-0.01,-235.01,420.49,-48.14,-283.14,RETRY
pay_000317_a3,0.01,0.1943,0.01,0.01,14.99,286.26,-0.01,-235.01,271.27,-15.0,-250.0,RETRY
pay_000318_a4,0.01,0.1601,0.01,0.01,14.99,235.01,-0.01,-235.01,220.02,-15.0,-250.0,RETRY
pay_000319_a1,0.1208,0.4457,0.093,0.0693,181.13,663.14,124.35,-146.06,482.02,-56.78,-327.19,RETRY
pay_000320_a2,0.0314,0.3203,0.01,0.01,47.08,475.17,-0.01,-235.01,428.09,-47.09,-282.09,RETRY
pay_000321_a1,0.1266,0.4428,0.0815,0.0482,189.76,658.74,107.17,-177.72,468.98,-82.6,-367.49,RETRY
pay_000322_a2,0.0275,0.3159,0.01,0.01,41.23,468.49,-0.01,-235.01,427.26,-41.24,-276.24,RETRY
pay_000323_a3,0.01,0.1948,0.01,0.01,14.99,286.95,-0.01,-235.01,271.96,-15.0,-250.0,RETRY
pay_000324_a1,0.221,0.4888,0.1396,0.1387,331.33,727.73,194.21,-42.11,396.4,-137.12,-373.44,RETRY
pay_000325_a1,0.0101,0.2924,0.01,0.01,15.15,433.26,-0.01,-235.01,418.11,-15.16,-250.16,RETRY
pay_000326_a2,0.01,0.2798,0.01,0.01,14.99,414.45,-0.01,-235.01,399.46,-15.0,-250.0,RETRY
pay_000327_a1,0.0477,0.3144,0.01,0.0112,71.48,466.36,-0.01,-233.23,394.88,-71.49,-304.71,RETRY
pay_000328_a1,0.01,0.1992,0.01,0.01,14.99,293.67,-0.01,-235.01,278.68,-15.0,-250.0,RETRY
pay_000329_a2,0.01,0.1146,0.01,0.01,14.99,166.71,-0.01,-235.01,151.72,-15.0,-250.0,RETRY
pay_000330_a3,0.01,0.0538,0.01,0.01,14.99,75.71,-0.01,-235.01,60.72,-15.0,-250.0,RETRY
pay_000331_a1,0.0236,0.3209,0.01,0.01,35.33,476.04,-0.01,-235.01,440.7,-35.34,-270.34,RETRY
pay_000332_a2,0.01,0.2207,0.01,0.01,14.99,325.78,-0.01,-235.01,310.79,-15.0,-250.0,RETRY
pay_000333_a3,0.01,0.1257,0.01,0.01,14.99,183.48,-0.01,-235.01,168.49,-15.0,-250.0,RETRY
pay_000334_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000335_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000336_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000337_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000338_a1,0.01,0.0574,0.0287,0.01,19.99,109.65,42.44,-230.01,89.66,22.45,-250.0,RETRY
pay_000339_a1,0.01,0.01,0.0195,0.01,19.99,14.99,23.94,-230.01,-5.0,3.95,-250.0,NUDGE
pay_000340_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000341_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000342_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000343_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000344_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000345_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000346_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000347_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000348_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000349_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000350_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000351_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000352_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000353_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000354_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000355_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000356_a3,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000357_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000358_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000359_a1,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000360_a2,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_000361_a1,0.7164,0.7388,0.8752,0.7404,357.48,363.68,421.7,119.44,6.19,64.22,-238.04,NUDGE
pay_000362_a1,0.6425,0.7235,0.8081,0.6712,320.61,356.02,388.24,84.91,35.41,67.63,-235.69,NUDGE
pay_000363_a2,0.6362,0.6816,0.732,0.6699,317.47,335.13,350.25,84.26,17.66,32.77,-233.21,NUDGE
pay_000364_a1,0.4494,0.5171,0.4938,0.4971,4493.83,5165.74,4922.9,4720.87,671.91,429.07,227.05,RETRY
pay_000365_a2,0.4022,0.4438,0.4833,0.4111,4021.38,4432.87,4817.16,3861.08,411.49,795.78,-160.3,NUDGE
pay_000366_a3,0.3488,0.4133,0.419,0.4003,3487.35,4127.94,4174.31,3752.54,640.59,686.96,265.19,NUDGE
pay_000367_a4,0.2525,0.3024,0.317,0.3186,2524.81,3018.58,3154.77,2935.69,493.78,629.96,410.88,NUDGE
pay_000368_a1,0.0918,0.2819,0.1283,0.1903,91.74,276.66,113.17,-59.87,184.92,21.44,-151.61,RETRY
pay_000369_a2,0.01,0.2005,0.0532,0.0949,9.99,195.33,38.15,-155.2,185.34,28.16,-165.19,RETRY
pay_000370_a3,0.01,0.1139,0.01,0.0186,9.99,108.83,-5.01,-231.46,98.84,-15.0,-241.45,RETRY
pay_000371_a4,0.01,0.0691,0.01,0.01,9.99,63.99,-5.01,-240.01,54.0,-15.0,-250.0,RETRY
pay_000372_a1,0.2157,0.3871,0.2713,0.2997,215.5,381.74,256.04,49.42,166.24,40.54,-166.07,RETRY
pay_000373_a2,0.1611,0.3511,0.2493,0.2586,160.94,345.78,234.03,8.37,184.84,73.09,-152.57,RETRY
pay_000374_a3,0.0813,0.2428,0.1514,0.1936,81.19,237.51,136.25,-56.6,156.32,55.06,-137.79,RETRY
pay_000375_a4,0.01,0.1555,0.0215,0.0538,9.99,150.34,6.45,-196.24,140.35,-3.54,-206.23,RETRY
pay_000376_a1,0.2039,0.3885,0.2567,0.2492,203.69,383.07,241.43,-1.08,179.38,37.74,-204.77,RETRY
pay_000377_a1,0.01,0.169,0.0647,0.0894,9.99,163.87,49.61,-160.72,153.88,39.62,-170.71,RETRY
pay_000378_a1,0.3811,0.5333,0.5742,0.455,571.28,794.44,845.73,432.09,223.16,274.45,-139.18,NUDGE
pay_000379_a2,0.3542,0.5078,0.5274,0.421,530.88,756.17,775.62,381.15,225.28,244.74,-149.74,NUDGE
pay_000380_a1,0.3834,0.5678,0.5753,0.4797,574.68,846.09,847.43,469.05,271.41,272.75,-105.63,NUDGE
pay_000381_a1,0.1757,0.3296,0.3786,0.2476,263.34,489.09,552.6,121.1,225.75,289.26,-142.24,NUDGE
pay_000382_a2,0.0986,0.2477,0.3144,0.1916,147.82,366.27,456.25,37.21,218.45,308.43,-110.62,NUDGE
pay_000383_a3,0.0444,0.202,0.2415,0.1315,66.51,297.76,346.94,-52.95,231.26,280.43,-119.46,NUDGE
pay_000384_a4,0.0232,0.197,0.2402,0.128,34.79,290.28,345.09,-58.13,255.49,310.3,-92.92,NUDGE
pay_000385_a1,0.1966,0.3329,0.3717,0.2495,294.64,493.99,542.15,124.02,199.35,247.51,-170.62,NUDGE
pay_000386_a1,0.4546,0.5954,0.5396,0.4111,1363.39,1780.75,1603.31,983.01,417.36,239.92,-380.38,RETRY
pay_000387_a2,0.3999,0.593,0.5296,0.3193,1199.25,1773.39,1573.4,707.63,574.14,374.15,-491.62,RETRY
pay_000388_a3,0.3066,0.4757,0.3899,0.2641,919.58,1421.55,1154.27,542.14,501.97,234.68,-377.44,RETRY
pay_000389_a4,0.2598,0.4228,0.3722,0.1966,779.03,1263.02,1101.15,339.67,483.99,322.11,-439.36,RETRY
pay_000390_a1,0.3977,0.556,0.4999,0.3357,1192.76,1662.46,1484.29,756.65,469.7,291.54,-436.11,RETRY
pay_000391_a2,0.3076,0.4583,0.3987,0.2502,922.44,1369.5,1180.62,500.2,447.06,258.18,-422.23,RETRY
pay_000392_a3,0.2744,0.464,0.3992,0.2377,822.98,1386.55,1182.1,462.94,563.58,359.13,-360.03,RETRY
pay_000393_a1,0.3512,0.4805,0.4615,0.2605,1053.39,1435.98,1368.99,531.14,382.59,315.6,-522.26,RETRY
pay_000394_a2,0.3195,0.4672,0.4207,0.2671,958.09,1396.2,1246.59,550.89,438.1,288.5,-407.21,RETRY
pay_000395_a3,0.2793,0.4347,0.3633,0.2165,837.57,1298.54,1074.54,399.33,460.97,236.97,-438.25,RETRY
pay_000396_a4,0.1614,0.326,0.2355,0.1102,483.93,972.77,691.2,80.36,488.84,207.27,-403.57,RETRY
pay_000397_a1,0.1088,0.4062,0.1336,0.0543,1087.79,4056.8,1320.88,292.63,2969.01,233.09,-795.16,RETRY
pay_000398_a2,0.0343,0.3115,0.0921,0.01,342.57,3110.0,905.9,-150.01,2767.43,563.33,-492.58,RETRY
pay_000399_a3,0.0236,0.3161,0.0738,0.01,235.79,3155.31,723.08,-150.01,2919.52,487.29,-385.8,RETRY
pay_000400_a4,0.01,0.1928,0.01,0.01,99.99,1923.15,84.99,-150.01,1823.16,-15.0,-250.0,RETRY
pay_000401_a1,0.0213,0.3101,0.1003,0.01,212.91,3095.93,988.28,-150.01,2883.01,775.37,-362.92,RETRY
pay_000402_a2,0.01,0.241,0.0403,0.01,99.99,2404.96,388.28,-150.01,2304.97,288.29,-250.0,RETRY
pay_000403_a3,0.01,0.1242,0.01,0.01,99.99,1237.16,84.99,-150.01,1137.17,-15.0,-250.0,RETRY
pay_000404_a1,0.01,0.2711,0.0662,0.01,99.99,2705.31,647.41,-150.01,2605.32,547.42,-250.0,RETRY
pay_000405_a2,0.01,0.1929,0.01,0.01,99.99,1923.43,84.99,-150.01,1823.44,-15.0,-250.0,RETRY
pay_000406_a1,0.01,0.18,0.01,0.01,99.99,1794.47,84.99,-150.01,1694.48,-15.0,-250.0,RETRY
pay_000407_a2,0.01,0.1399,0.01,0.01,99.99,1393.68,84.99,-150.01,1293.69,-15.0,-250.0,RETRY
pay_000408_a1,0.0743,0.3478,0.0941,0.01,742.76,3472.51,925.66,-150.01,2729.76,182.91,-892.77,RETRY
pay_000409_a2,0.0152,0.3361,0.0416,0.01,152.05,3355.96,400.61,-150.01,3203.91,248.56,-302.06,RETRY
pay_000410_a1,0.01,0.1447,0.01,0.01,99.99,1441.51,84.99,-150.01,1341.52,-15.0,-250.0,RETRY
pay_000411_a2,0.01,0.0685,0.01,0.01,99.99,679.74,84.99,-150.01,579.75,-15.0,-250.0,RETRY
pay_000412_a3,0.01,0.01,0.01,0.01,99.99,94.99,84.99,-150.01,-5.0,-15.0,-250.0,WAIT
pay_000413_a4,0.01,0.01,0.01,0.01,99.99,94.99,84.99,-150.01,-5.0,-15.0,-250.0,WAIT
pay_000414_a1,0.01,0.1639,0.01,0.01,99.99,1633.43,84.99,-150.01,1533.44,-15.0,-250.0,RETRY
pay_000415_a1,0.8852,0.9391,0.99,0.8483,707.28,745.32,776.01,427.77,38.04,68.73,-279.51,NUDGE
pay_000416_a2,0.8566,0.9222,0.9725,0.7639,684.39,731.85,761.99,360.35,47.46,77.61,-324.04,NUDGE
pay_000417_a3,0.7758,0.8567,0.8987,0.7032,619.83,679.48,703.06,311.83,59.65,83.22,-308.0,NUDGE
pay_000418_a4,0.6959,0.8042,0.833,0.6451,556.05,637.53,650.55,265.47,81.48,94.51,-290.58,NUDGE
pay_000419_a1,0.7923,0.9016,0.9546,0.6948,633.01,715.39,747.76,305.12,82.38,114.75,-327.89,NUDGE
pay_000420_a2,0.8024,0.8317,0.8804,0.682,641.16,659.52,688.44,294.91,18.36,47.28,-346.25,NUDGE
pay_000421_a3,0.7157,0.7847,0.8296,0.6758,571.81,621.97,647.82,289.96,50.16,76.01,-281.85,NUDGE
pay_000422_a4,0.6658,0.7502,0.7995,0.5853,531.94,594.37,623.79,217.65,62.43,91.86,-314.29,NUDGE
pay_000423_a1,0.01,0.3626,0.1486,0.01,99.99,3621.07,1470.77,-150.01,3521.08,1370.78,-250.0,RETRY
pay_000424_a2,0.01,0.2684,0.0909,0.01,99.99,2678.57,894.32,-150.01,2578.58,794.33,-250.0,RETRY
pay_000425_a1,0.1046,0.4328,0.2201,0.0311,1046.06,4322.44,2185.74,60.57,3276.38,1139.69,-985.48,RETRY
pay_000426_a2,0.01,0.32,0.1559,0.01,99.99,3194.52,1544.16,-150.01,3094.53,1444.17,-250.0,RETRY
pay_000427_a3,0.01,0.3279,0.105,0.01,99.99,3274.04,1034.77,-150.01,3174.05,934.78,-250.0,RETRY
pay_000428_a4,0.01,0.1671,0.0115,0.01,99.99,1665.49,99.97,-150.01,1565.5,-0.02,-250.0,RETRY
pay_000429_a1,0.01,0.305,0.1135,0.01,99.99,3045.08,1120.13,-150.01,2945.09,1020.14,-250.0,RETRY
pay_000430_a1,0.0463,0.3908,0.1995,0.01,463.14,3903.01,1979.79,-150.01,3439.87,1516.66,-613.15,RETRY
pay_000431_a2,0.01,0.3282,0.1433,0.01,99.99,3276.55,1417.43,-150.01,3176.56,1317.44,-250.0,RETRY
pay_000432_a1,0.01,0.1806,0.01,0.01,99.99,1800.72,84.99,-150.01,1700.73,-15.0,-250.0,RETRY
pay_000433_a1,0.4606,0.5666,0.4663,0.465,1381.21,1694.3,1383.36,1144.67,313.08,2.15,-236.54,RETRY
pay_000434_a1,0.5321,0.6488,0.5525,0.51,1595.87,1940.65,1641.99,1279.35,344.78,46.12,-316.52,RETRY
