payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,consecutive_failed_cycles,dynamic_success_rate,days_active,notification_engagement_score,contact_response_score
pay_000218_a2,cyc_000024_003,cust_000024,sub_000024,1999,card,authentication_failure,2,3,0,0.75,500,0.6545,0.3311
pay_000219_a1,cyc_000024_006,cust_000024,sub_000024,1999,card,insufficient_funds,1,4,0,0.733,590,0.6545,0.3311
pay_000220_a1,cyc_000026_002,cust_000026,sub_000026,999,upi,insufficient_funds,1,2,0,0.5,539,0.1312,0.4279
pay_000221_a2,cyc_000026_002,cust_000026,sub_000026,999,upi,insufficient_funds,2,2,0,0.5,539,0.1312,0.4279
pay_000222_a3,cyc_000026_002,cust_000026,sub_000026,999,upi,insufficient_funds,3,2,0,0.5,539,0.1312,0.4279
pay_000223_a4,cyc_000026_002,cust_000026,sub_000026,999,upi,insufficient_funds,4,2,0,0.5,539,0.1312,0.4279
pay_000224_a1,cyc_000026_003,cust_000026,sub_000026,999,upi,bank_decline,1,3,1,0.4,569,0.1312,0.4279
pay_000225_a1,cyc_000026_005,cust_000026,sub_000026,999,upi,authentication_failure,1,4,0,0.429,629,0.1312,0.4279
pay_000226_a2,cyc_000026_005,cust_000026,sub_000026,999,upi,authentication_failure,2,4,0,0.429,629,0.1312,0.4279
pay_000227_a3,cyc_000026_005,cust_000026,sub_000026,999,upi,authentication_failure,3,4,0,0.429,629,0.1312,0.4279
pay_000228_a4,cyc_000026_005,cust_000026,sub_000026,999,upi,authentication_failure,4,4,0,0.429,629,0.1312,0.4279
pay_000229_a1,cyc_000026_006,cust_000026,sub_000026,999,upi,expired_card,1,5,1,0.375,659,0.1312,0.4279
pay_000230_a1,cyc_000026_008,cust_000026,sub_000026,999,upi,network_error,1,6,0,0.4,719,0.1312,0.4279
pay_000231_a2,cyc_000026_008,cust_000026,sub_000026,999,upi,network_error,2,6,0,0.4,719,0.1312,0.4279
pay_000232_a1,cyc_000026_009,cust_000026,sub_000026,999,upi,bank_decline,1,7,1,0.364,749,0.1312,0.4279
pay_000233_a1,cyc_000026_010,cust_000026,sub_000026,999,upi,insufficient_funds,1,8,2,0.333,779,0.1312,0.4279
pay_000234_a2,cyc_000026_010,cust_000026,sub_000026,999,upi,insufficient_funds,2,8,2,0.333,779,0.1312,0.4279
pay_000235_a3,cyc_000026_010,cust_000026,sub_000026,999,upi,insufficient_funds,3,8,2,0.333,779,0.1312,0.4279
pay_000236_a1,cyc_000026_012,cust_000026,sub_000026,999,upi,insufficient_funds,1,9,0,0.357,839,0.1312,0.4279
pay_000237_a1,cyc_000027_001,cust_000027,sub_000027,1499,wallet,bank_decline,1,5,0,0.444,413,0.5838,0.2823
pay_000238_a1,cyc_000027_002,cust_000027,sub_000027,1499,wallet,expired_card,1,6,1,0.4,443,0.5838,0.2823
pay_000239_a2,cyc_000027_002,cust_000027,sub_000027,1499,wallet,expired_card,2,6,1,0.4,443,0.5838,0.2823
pay_000240_a3,cyc_000027_002,cust_000027,sub_000027,1499,wallet,expired_card,3,6,1,0.4,443,0.5838,0.2823
pay_000241_a4,cyc_000027_002,cust_000027,sub_000027,1499,wallet,expired_card,4,6,1,0.4,443,0.5838,0.2823
pay_000242_a1,cyc_000027_003,cust_000027,sub_000027,1499,wallet,bank_decline,1,7,2,0.364,473,0.5838,0.2823
pay_000243_a1,cyc_000027_004,cust_000027,sub_000027,1499,wallet,bank_decline,1,8,3,0.333,503,0.5838,0.2823
pay_000244_a1,cyc_000027_006,cust_000027,sub_000027,1499,wallet,expired_card,1,9,0,0.357,563,0.5838,0.2823
pay_000245_a1,cyc_000027_008,cust_000027,sub_000027,1499,wallet,expired_card,1,10,0,0.375,623,0.5838,0.2823
pay_000246_a2,cyc_000027_008,cust_000027,sub_000027,1499,wallet,expired_card,2,10,0,0.375,623,0.5838,0.2823
pay_000247_a3,cyc_000027_008,cust_000027,sub_000027,1499,wallet,expired_card,3,10,0,0.375,623,0.5838,0.2823
pay_000248_a4,cyc_000027_008,cust_000027,sub_000027,1499,wallet,expired_card,4,10,0,0.375,623,0.5838,0.2823
pay_000249_a1,cyc_000027_011,cust_000027,sub_000027,1499,wallet,insufficient_funds,1,11,0,0.421,713,0.5838,0.2823
pay_000250_a2,cyc_000027_011,cust_000027,sub_000027,1499,wallet,insufficient_funds,2,11,0,0.421,713,0.5838,0.2823
pay_000251_a3,cyc_000027_011,cust_000027,sub_000027,1499,wallet,insufficient_funds,3,11,0,0.421,713,0.5838,0.2823
pay_000252_a4,cyc_000027_011,cust_000027,sub_000027,1499,wallet,insufficient_funds,4,11,0,0.421,713,0.5838,0.2823
pay_000253_a1,cyc_000028_002,cust_000028,sub_000028,2999,upi,bank_decline,1,3,0,0.625,81,0.7141,0.4315
pay_000254_a1,cyc_000028_008,cust_000028,sub_000028,2999,upi,temporary_bank_issue,1,4,0,0.714,261,0.7141,0.4315
pay_000255_a2,cyc_000028_008,cust_000028,sub_000028,2999,upi,temporary_bank_issue,2,4,0,0.714,261,0.7141,0.4315
pay_000256_a1,cyc_000028_009,cust_000028,sub_000028,2999,upi,insufficient_funds,1,5,1,0.667,291,0.7141,0.4315
pay_000257_a1,cyc_000028_010,cust_000028,sub_000028,2999,upi,bank_decline,1,6,2,0.625,321,0.7141,0.4315
pay_000258_a2,cyc_000028_010,cust_000028,sub_000028,2999,upi,bank_decline,2,6,2,0.625,321,0.7141,0.4315
pay_000259_a3,cyc_000028_010,cust_000028,sub_000028,2999,upi,bank_decline,3,6,2,0.625,321,0.7141,0.4315
pay_000260_a4,cyc_000028_010,cust_000028,sub_000028,2999,upi,bank_decline,4,6,2,0.625,321,0.7141,0.4315
pay_000261_a1,cyc_000028_011,cust_000028,sub_000028,2999,upi,insufficient_funds,1,7,3,0.588,351,0.7141,0.4315
pay_000262_a1,cyc_000028_012,cust_000028,sub_000028,2999,upi,network_error,1,8,4,0.556,381,0.7141,0.4315
pay_000263_a2,cyc_000028_012,cust_000028,sub_000028,2999,upi,network_error,2,8,4,0.556,381,0.7141,0.4315
pay_000264_a3,cyc_000028_012,cust_000028,sub_000028,2999,upi,network_error,3,8,4,0.556,381,0.7141,0.4315
pay_000265_a4,cyc_000028_012,cust_000028,sub_000028,2999,upi,network_error,4,8,4,0.556,381,0.7141,0.4315
pay_000266_a1,cyc_000029_006,cust_000029,sub_000029,999,card,network_error,1,2,0,0.778,693,0.4336,0.544
pay_000267_a2,cyc_000029_006,cust_000029,sub_000029,999,card,network_error,2,2,0,0.778,693,0.4336,0.544
pay_000268_a3,cyc_000029_006,cust_000029,sub_000029,999,card,network_error,3,2,0,0.778,693,0.4336,0.544
pay_000269_a4,cyc_000029_006,cust_000029,sub_000029,999,card,network_error,4,2,0,0.778,693,0.4336,0.544
pay_000270_a1,cyc_000029_007,cust_000029,sub_000029,999,card,bank_decline,1,3,1,0.7,723,0.4336,0.544
pay_000271_a2,cyc_000029_007,cust_000029,sub_000029,999,card,bank_decline,2,3,1,0.7,723,0.4336,0.544
pay_000272_a3,cyc_000029_007,cust_000029,sub_000029,999,card,bank_decline,3,3,1,0.7,723,0.4336,0.544
pay_000273_a4,cyc_000029_007,cust_000029,sub_000029,999,card,bank_decline,4,3,1,0.7,723,0.4336,0.544
pay_000274_a1,cyc_000029_008,cust_000029,sub_000029,999,card,authentication_failure,1,4,2,0.636,753,0.4336,0.544
pay_000275_a2,cyc_000029_008,cust_000029,sub_000029,999,card,authentication_failure,2,4,2,0.636,753,0.4336,0.544
pay_000276_a3,cyc_000029_008,cust_000029,sub_000029,999,card,authentication_failure,3,4,2,0.636,753,0.4336,0.544
pay_000277_a1,cyc_000029_009,cust_000029,sub_000029,999,card,expired_card,1,5,3,0.583,783,0.4336,0.544
pay_000278_a1,cyc_000029_010,cust_000029,sub_000029,999,card,bank_decline,1,6,4,0.538,813,0.4336,0.544
pay_000279_a2,cyc_000029_010,cust_000029,sub_000029,999,card,bank_decline,2,6,4,0.538,813,0.4336,0.544
pay_000280_a3,cyc_000029_010,cust_000029,sub_000029,999,card,bank_decline,3,6,4,0.538,813,0.4336,0.544
pay_000281_a4,cyc_000029_010,cust_000029,sub_000029,999,card,bank_decline,4,6,4,0.538,813,0.4336,0.544
pay_000282_a1,cyc_000029_011,cust_000029,sub_000029,999,card,insufficient_funds,1,7,5,0.5,843,0.4336,0.544
pay_000283_a1,cyc_000030_001,cust_000030,sub_000030,999,card,bank_decline,1,7,0,0.3,524,0.1213,0.4651
pay_000284_a1,cyc_000030_002,cust_000030,sub_000030,999,card,temporary_bank_issue,1,8,1,0.273,554,0.1213,0.4651
pay_000285_a1,cyc_000030_003,cust_000030,sub_000030,999,card,bank_decline,1,9,2,0.25,584,0.1213,0.4651
pay_000286_a2,cyc_000030_003,cust_000030,sub_000030,999,card,bank_decline,2,9,2,0.25,584,0.1213,0.4651
pay_000287_a1,cyc_000030_004,cust_000030,sub_000030,999,card,authentication_failure,1,10,3,0.231,614,0.1213,0.4651
pay_000288_a2,cyc_000030_004,cust_000030,sub_000030,999,card,authentication_failure,2,10,3,0.231,614,0.1213,0.4651
pay_000289_a3,cyc_000030_004,cust_000030,sub_000030,999,card,authentication_failure,3,10,3,0.231,614,0.1213,0.4651
pay_000290_a4,cyc_000030_004,cust_000030,sub_000030,999,card,authentication_failure,4,10,3,0.231,614,0.1213,0.4651
pay_000291_a1,cyc_000030_005,cust_000030,sub_000030,999,card,temporary_bank_issue,1,11,4,0.214,644,0.1213,0.4651
pay_000292_a1,cyc_000030_006,cust_000030,sub_000030,999,card,network_error,1,12,5,0.2,674,0.1213,0.4651
pay_000293_a2,cyc_000030_006,cust_000030,sub_000030,999,card,network_error,2,12,5,0.2,674,0.1213,0.4651
pay_000294_a1,cyc_000030_008,cust_000030,sub_000030,999,card,bank_decline,1,13,0,0.235,734,0.1213,0.4651
pay_000295_a2,cyc_000030_008,cust_000030,sub_000030,999,card,bank_decline,2,13,0,0.235,734,0.1213,0.4651
pay_000296_a3,cyc_000030_008,cust_000030,sub_000030,999,card,bank_decline,3,13,0,0.235,734,0.1213,0.4651
pay_000297_a1,cyc_000030_009,cust_000030,sub_000030,999,card,expired_card,1,14,1,0.222,764,0.1213,0.4651
pay_000298_a1,cyc_000030_010,cust_000030,sub_000030,999,card,bank_decline,1,15,2,0.211,794,0.1213,0.4651
pay_000299_a2,cyc_000030_010,cust_000030,sub_000030,999,card,bank_decline,2,15,2,0.211,794,0.1213,0.4651
pay_000300_a3,cyc_000030_010,cust_000030,sub_000030,999,card,bank_decline,3,15,2,0.211,794,0.1213,0.4651
pay_000301_a1,cyc_000031_001,cust_000031,sub_000031,999,upi,network_error,1,4,0,0.5,447,0.8263,0.5543
pay_000302_a2,cyc_000031_001,cust_000031,sub_000031,999,upi,network_error,2,4,0,0.5,447,0.8263,0.5543
pay_000303_a3,cyc_000031_001,cust_000031,sub_000031,999,upi,network_error,3,4,0,0.5,447,0.8263,0.5543
pay_000304_a4,cyc_000031_001,cust_000031,sub_000031,999,upi,network_error,4,4,0,0.5,447,0.8263,0.5543
pay_000305_a1,cyc_000031_002,cust_000031,sub_000031,999,upi,expired_card,1,5,1,0.444,477,0.8263,0.5543
pay_000306_a2,cyc_000031_002,cust_000031,sub_000031,999,upi,expired_card,2,5,1,0.444,477,0.8263,0.5543
pay_000307_a1,cyc_000031_007,cust_000031,sub_000031,999,upi,bank_decline,1,6,0,0.571,627,0.8263,0.5543
pay_000308_a2,cyc_000031_007,cust_000031,sub_000031,999,upi,bank_decline,2,6,0,0.571,627,0.8263,0.5543
pay_000309_a1,cyc_000031_010,cust_000031,sub_000031,999,upi,authentication_failure,1,7,0,0.588,717,0.8263,0.5543
pay_000310_a1,cyc_000032_002,cust_000032,sub_000032,1499,card,network_error,1,2,0,0.818,431,0.6043,0.2979
pay_000311_a1,cyc_000032_003,cust_000032,sub_000032,1499,card,bank_decline,1,3,1,0.75,461,0.6043,0.2979
pay_000312_a2,cyc_000032_003,cust_000032,sub_000032,1499,card,bank_decline,2,3,1,0.75,461,0.6043,0.2979
pay_000313_a1,cyc_000033_002,cust_000033,sub_000033,1499,card,insufficient_funds,1,6,0,0.5,294,0.0699,0.5528
pay_000314_a1,cyc_000033_003,cust_000033,sub_000033,1499,card,temporary_bank_issue,1,7,1,0.462,324,0.0699,0.5528
pay_000315_a1,cyc_000033_004,cust_000033,sub_000033,1499,card,expired_card,1,8,2,0.429,354,0.0699,0.5528
pay_000316_a2,cyc_000033_004,cust_000033,sub_000033,1499,card,expired_card,2,8,2,0.429,354,0.0699,0.5528
pay_000317_a3,cyc_000033_004,cust_000033,sub_000033,1499,card,expired_card,3,8,2,0.429,354,0.0699,0.5528
pay_000318_a4,cyc_000033_004,cust_000033,sub_000033,1499,card,expired_card,4,8,2,0.429,354,0.0699,0.5528
pay_000319_a1,cyc_000033_006,cust_000033,sub_000033,1499,card,insufficient_funds,1,9,0,0.438,414,0.0699,0.5528
pay_000320_a2,cyc_000033_006,cust_000033,sub_000033,1499,card,insufficient_funds,2,9,0,0.438,414,0.0699,0.5528
pay_000321_a1,cyc_000033_007,cust_000033,sub_000033,1499,card,insufficient_funds,1,10,1,0.412,444,0.0699,0.5528
pay_000322_a2,cyc_000033_007,cust_000033,sub_000033,1499,card,insufficient_funds,2,10,1,0.412,444,0.0699,0.5528
pay_000323_a3,cyc_000033_007,cust_000033,sub_000033,1499,card,insufficient_funds,3,10,1,0.412,444,0.0699,0.5528
pay_000324_a1,cyc_000033_008,cust_000033,sub_000033,1499,card,network_error,1,11,2,0.389,474,0.0699,0.5528
pay_000325_a1,cyc_000033_009,cust_000033,sub_000033,1499,card,authentication_failure,1,12,3,0.368,504,0.0699,0.5528
pay_000326_a2,cyc_000033_009,cust_000033,sub_000033,1499,card,authentication_failure,2,12,3,0.368,504,0.0699,0.5528
pay_000327_a1,cyc_000033_010,cust_000033,sub_000033,1499,card,bank_decline,1,13,4,0.35,534,0.0699,0.5528
pay_000328_a1,cyc_000033_011,cust_000033,sub_000033,1499,card,expired_card,1,14,5,0.333,564,0.0699,0.5528
pay_000329_a2,cyc_000033_011,cust_000033,sub_000033,1499,card,expired_card,2,14,5,0.333,564,0.0699,0.5528
pay_000330_a3,cyc_000033_011,cust_000033,sub_000033,1499,card,expired_card,3,14,5,0.333,564,0.0699,0.5528
pay_000331_a1,cyc_000033_012,cust_000033,sub_000033,1499,card,insufficient_funds,1,15,6,0.318,594,0.0699,0.5528
pay_000332_a2,cyc_000033_012,cust_000033,sub_000033,1499,card,insufficient_funds,2,15,6,0.318,594,0.0699,0.5528
pay_000333_a3,cyc_000033_012,cust_000033,sub_000033,1499,card,insufficient_funds,3,15,6,0.318,594,0.0699,0.5528
pay_000334_a1,cyc_000035_001,cust_000035,sub_000035,1999,card,bank_decline,1,4,0,0.2,192,0.9992,0.5296
pay_000335_a2,cyc_000035_001,cust_000035,sub_000035,1999,card,bank_decline,2,4,0,0.2,192,0.9992,0.5296
pay_000336_a3,cyc_000035_001,cust_000035,sub_000035,1999,card,bank_decline,3,4,0,0.2,192,0.9992,0.5296
pay_000337_a4,cyc_000035_001,cust_000035,sub_000035,1999,card,bank_decline,4,4,0,0.2,192,0.9992,0.5296
pay_000338_a1,cyc_000035_002,cust_000035,sub_000035,1999,card,network_error,1,5,1,0.167,222,0.9992,0.5296
pay_000339_a1,cyc_000035_003,cust_000035,sub_000035,1999,card,network_error,1,6,2,0.143,252,0.9992,0.5296
pay_000340_a2,cyc_000035_003,cust_000035,sub_000035,1999,card,network_error,2,6,2,0.143,252,0.9992,0.5296
pay_000341_a3,cyc_000035_003,cust_000035,sub_000035,1999,card,network_error,3,6,2,0.143,252,0.9992,0.5296
pay_000342_a4,cyc_000035_003,cust_000035,sub_000035,1999,card,network_error,4,6,2,0.143,252,0.9992,0.5296
pay_000343_a1,cyc_000035_004,cust_000035,sub_000035,1999,card,network_error,1,7,3,0.125,282,0.9992,0.5296
pay_000344_a2,cyc_000035_004,cust_000035,sub_000035,1999,card,network_error,2,7,3,0.125,282,0.9992,0.5296
pay_000345_a3,cyc_000035_004,cust_000035,sub_000035,1999,card,network_error,3,7,3,0.125,282,0.9992,0.5296
pay_000346_a1,cyc_000035_005,cust_000035,sub_000035,1999,card,expired_card,1,8,4,0.111,312,0.9992,0.5296
pay_000347_a2,cyc_000035_005,cust_000035,sub_000035,1999,card,expired_card,2,8,4,0.111,312,0.9992,0.5296
pay_000348_a3,cyc_000035_005,cust_000035,sub_000035,1999,card,expired_card,3,8,4,0.111,312,0.9992,0.5296
pay_000349_a4,cyc_000035_005,cust_000035,sub_000035,1999,card,expired_card,4,8,4,0.111,312,0.9992,0.5296
pay_000350_a1,cyc_000035_006,cust_000035,sub_000035,1999,card,expired_card,1,9,5,0.1,342,0.9992,0.5296
pay_000351_a1,cyc_000035_007,cust_000035,sub_000035,1999,card,insufficient_funds,1,10,6,0.091,372,0.9992,0.5296
pay_000352_a1,cyc_000035_008,cust_000035,sub_000035,1999,card,bank_decline,1,11,7,0.083,402,0.9992,0.5296
pay_000353_a1,cyc_000035_009,cust_000035,sub_000035,1999,card,expired_card,1,12,8,0.077,432,0.9992,0.5296
pay_000354_a1,cyc_000035_010,cust_000035,sub_000035,1999,card,insufficient_funds,1,13,9,0.071,462,0.9992,0.5296
pay_000355_a2,cyc_000035_010,cust_000035,sub_000035,1999,card,insufficient_funds,2,13,9,0.071,462,0.9992,0.5296
pay_000356_a3,cyc_000035_010,cust_000035,sub_000035,1999,card,insufficient_funds,3,13,9,0.071,462,0.9992,0.5296
pay_000357_a1,cyc_000035_011,cust_000035,sub_000035,1999,card,insufficient_funds,1,14,10,0.067,492,0.9992,0.5296
pay_000358_a2,cyc_000035_011,cust_000035,sub_000035,1999,card,insufficient_funds,2,14,10,0.067,492,0.9992,0.5296
pay_000359_a1,cyc_000035_012,cust_000035,sub_000035,1999,card,authentication_failure,1,15,11,0.062,522,0.9992,0.5296
pay_000360_a2,cyc_000035_012,cust_000035,sub_000035,1999,card,authentication_failure,2,15,11,0.062,522,0.9992,0.5296
pay_000361_a1,cyc_000036_002,cust_000036,sub_000036,499,wallet,bank_decline,1,1,0,0.9,941,0.608,0.5501
pay_000362_a1,cyc_000036_009,cust_000036,sub_000036,499,wallet,authentication_failure,1,2,0,0.882,1151,0.608,0.5501
pay_000363_a2,cyc_000036_009,cust_000036,sub_000036,499,wallet,authentication_failure,2,2,0,0.882,1151,0.608,0.5501
pay_000364_a1,cyc_000038_004,cust_000038,sub_000038,9999,card,expired_card,1,0,0,1.0,565,0.8,0.0544
pay_000365_a2,cyc_000038_004,cust_000038,sub_000038,9999,card,expired_card,2,0,0,1.0,565,0.8,0.0544
pay_000366_a3,cyc_000038_004,cust_000038,sub_000038,9999,card,expired_card,3,0,0,1.0,565,0.8,0.0544
pay_000367_a4,cyc_000038_004,cust_000038,sub_000038,9999,card,expired_card,4,0,0,1.0,565,0.8,0.0544
pay_000368_a1,cyc_000039_001,cust_000039,sub_000039,999,card,insufficient_funds,1,2,0,0.5,720,0.3215,0.8742
pay_000369_a2,cyc_000039_001,cust_000039,sub_000039,999,card,insufficient_funds,2,2,0,0.5,720,0.3215,0.8742
pay_000370_a3,cyc_000039_001,cust_000039,sub_000039,999,card,insufficient_funds,3,2,0,0.5,720,0.3215,0.8742
pay_000371_a4,cyc_000039_001,cust_000039,sub_000039,999,card,insufficient_funds,4,2,0,0.5,720,0.3215,0.8742
pay_000372_a1,cyc_000039_002,cust_000039,sub_000039,999,card,network_error,1,3,1,0.4,750,0.3215,0.8742
pay_000373_a2,cyc_000039_002,cust_000039,sub_000039,999,card,network_error,2,3,1,0.4,750,0.3215,0.8742
pay_000374_a3,cyc_000039_002,cust_000039,sub_000039,999,card,network_error,3,3,1,0.4,750,0.3215,0.8742
pay_000375_a4,cyc_000039_002,cust_000039,sub_000039,999,card,network_error,4,3,1,0.4,750,0.3215,0.8742
pay_000376_a1,cyc_000039_009,cust_000039,sub_000039,999,card,temporary_bank_issue,1,4,0,0.667,960,0.3215,0.8742
pay_000377_a1,cyc_000039_011,cust_000039,sub_000039,999,card,authentication_failure,1,5,0,0.643,1020,0.3215,0.8742
pay_000378_a1,cyc_000040_005,cust_000040,sub_000040,1499,upi,network_error,1,3,0,0.7,171,0.3196,0.4591
pay_000379_a2,cyc_000040_005,cust_000040,sub_000040,1499,upi,network_error,2,3,0,0.7,171,0.3196,0.4591
pay_000380_a1,cyc_000040_006,cust_000040,sub_000040,1499,upi,network_error,1,4,1,0.636,201,0.3196,0.4591
pay_000381_a1,cyc_000040_007,cust_000040,sub_000040,1499,upi,insufficient_funds,1,5,2,0.583,231,0.3196,0.4591
pay_000382_a2,cyc_000040_007,cust_000040,sub_000040,1499,upi,insufficient_funds,2,5,2,0.583,231,0.3196,0.4591
pay_000383_a3,cyc_000040_007,cust_000040,sub_000040,1499,upi,insufficient_funds,3,5,2,0.583,231,0.3196,0.4591
pay_000384_a4,cyc_000040_007,cust_000040,sub_000040,1499,upi,insufficient_funds,4,5,2,0.583,231,0.3196,0.4591
pay_000385_a1,cyc_000040_010,cust_000040,sub_000040,1499,upi,authentication_failure,1,6,0,0.6,321,0.3196,0.4591
pay_000386_a1,cyc_000041_004,cust_000041,sub_000041,2999,netbanking,authentication_failure,1,1,0,0.909,708,0.841,0.3313
pay_000387_a2,cyc_000041_004,cust_000041,sub_000041,2999,netbanking,authentication_failure,2,1,0,0.909,708,0.841,0.3313
pay_000388_a3,cyc_000041_004,cust_000041,sub_000041,2999,netbanking,authentication_failure,3,1,0,0.909,708,0.841,0.3313
pay_000389_a4,cyc_000041_004,cust_000041,sub_000041,2999,netbanking,authentication_failure,4,1,0,0.909,708,0.841,0.3313
pay_000390_a1,cyc_000041_005,cust_000041,sub_000041,2999,netbanking,insufficient_funds,1,2,1,0.833,738,0.841,0.3313
pay_000391_a2,cyc_000041_005,cust_000041,sub_000041,2999,netbanking,insufficient_funds,2,2,1,0.833,738,0.841,0.3313
pay_000392_a3,cyc_000041_005,cust_000041,sub_000041,2999,netbanking,insufficient_funds,3,2,1,0.833,738,0.841,0.3313
pay_000393_a1,cyc_000041_009,cust_000041,sub_000041,2999,netbanking,authentication_failure,1,3,0,0.812,858,0.841,0.3313
pay_000394_a2,cyc_000041_009,cust_000041,sub_000041,2999,netbanking,authentication_failure,2,3,0,0.812,858,0.841,0.3313
pay_000395_a3,cyc_000041_009,cust_000041,sub_000041,2999,netbanking,authentication_failure,3,3,0,0.812,858,0.841,0.3313
pay_000396_a4,cyc_000041_009,cust_000041,sub_000041,2999,netbanking,authentication_failure,4,3,0,0.812,858,0.841,0.3313
pay_000397_a1,cyc_000042_003,cust_000042,sub_000042,9999,card,bank_decline,1,5,0,0.444,183,0.1611,0.4609
pay_000398_a2,cyc_000042_003,cust_000042,sub_000042,9999,card,bank_decline,2,5,0,0.444,183,0.1611,0.4609
pay_000399_a3,cyc_000042_003,cust_000042,sub_000042,9999,card,bank_decline,3,5,0,0.444,183,0.1611,0.4609
pay_000400_a4,cyc_000042_003,cust_000042,sub_000042,9999,card,bank_decline,4,5,0,0.444,183,0.1611,0.4609
pay_000401_a1,cyc_000042_004,cust_000042,sub_000042,9999,card,insufficient_funds,1,6,1,0.4,213,0.1611,0.4609
pay_000402_a2,cyc_000042_004,cust_000042,sub_000042,9999,card,insufficient_funds,2,6,1,0.4,213,0.1611,0.4609
pay_000403_a3,cyc_000042_004,cust_000042,sub_000042,9999,card,insufficient_funds,3,6,1,0.4,213,0.1611,0.4609
pay_000404_a1,cyc_000042_005,cust_000042,sub_000042,9999,card,insufficient_funds,1,7,2,0.364,243,0.1611,0.4609
pay_000405_a2,cyc_000042_005,cust_000042,sub_000042,9999,card,insufficient_funds,2,7,2,0.364,243,0.1611,0.4609
pay_000406_a1,cyc_000042_006,cust_000042,sub_000042,9999,card,expired_card,1,8,3,0.333,273,0.1611,0.4609
pay_000407_a2,cyc_000042_006,cust_000042,sub_000042,9999,card,expired_card,2,8,3,0.333,273,0.1611,0.4609
pay_000408_a1,cyc_000042_009,cust_000042,sub_000042,9999,card,network_error,1,9,0,0.4,363,0.1611,0.4609
pay_000409_a2,cyc_000042_009,cust_000042,sub_000042,9999,card,network_error,2,9,0,0.4,363,0.1611,0.4609
pay_000410_a1,cyc_000042_010,cust_000042,sub_000042,9999,card,expired_card,1,10,1,0.375,393,0.1611,0.4609
pay_000411_a2,cyc_000042_010,cust_000042,sub_000042,9999,card,expired_card,2,10,1,0.375,393,0.1611,0.4609
pay_000412_a3,cyc_000042_010,cust_000042,sub_000042,9999,card,expired_card,3,10,1,0.375,393,0.1611,0.4609
pay_000413_a4,cyc_000042_010,cust_000042,sub_000042,9999,card,expired_card,4,10,1,0.375,393,0.1611,0.4609
pay_000414_a1,cyc_000042_012,cust_000042,sub_000042,9999,card,insufficient_funds,1,11,0,0.389,453,0.1611,0.4609
pay_000415_a1,cyc_000043_002,cust_000043,sub_000043,799,upi,temporary_bank_issue,1,2,0,0.833,86,0.3648,0.9948
