payment_id,amount,attempt_number,dynamic_success_rate,cumulative_failures,consecutive_failed_cycles,notification_engagement_score,contact_response_score,payment_method,failure_reason,assigned_T,realized_Y
pay_000282_a2,799,2,0.556,4,0,0.3,0.6456,card,network_error,WAIT,1
pay_000283_a3,799,3,0.556,4,0,0.3,0.6456,card,network_error,ESCALATE,0
pay_000284_a1,799,1,0.688,5,0,0.3,0.6456,card,bank_decline,WAIT,1
pay_000285_a2,799,2,0.688,5,0,0.3,0.6456,card,bank_decline,RETRY_NUDGE,0
pay_000286_a1,2999,1,0.7,3,0,0.5989,0.5406,upi,bank_decline,WAIT,1
pay_000287_a2,2999,2,0.7,3,0,0.5989,0.5406,upi,bank_decline,ESCALATE,0
pay_000288_a3,2999,3,0.7,3,0,0.5989,0.5406,upi,bank_decline,WAIT,0
pay_000289_a4,2999,4,0.7,3,0,0.5989,0.5406,upi,bank_decline,RETRY,0
pay_000290_a1,2999,1,0.765,4,0,0.5989,0.5406,upi,expired_card,ESCALATE,0
pay_000291_a2,2999,2,0.765,4,0,0.5989,0.5406,upi,expired_card,RETRY_NUDGE,0
pay_000292_a1,999,1,0.286,5,0,0.0827,0.4582,upi,network_error,ESCALATE,0
pay_000293_a2,999,2,0.286,5,0,0.0827,0.4582,upi,network_error,ESCALATE,1
pay_000294_a3,999,3,0.286,5,0,0.0827,0.4582,upi,network_error,WAIT,0
pay_000295_a1,999,1,0.25,6,1,0.0827,0.4582,upi,insufficient_funds,RETRY_NUDGE,0
pay_000296_a2,999,2,0.25,6,1,0.0827,0.4582,upi,insufficient_funds,ESCALATE,0
pay_000297_a1,999,1,0.222,7,2,0.0827,0.4582,upi,network_error,ESCALATE,0
pay_000298_a1,999,1,0.2,8,3,0.0827,0.4582,upi,authentication_failure,WAIT,0
pay_000299_a2,999,2,0.2,8,3,0.0827,0.4582,upi,authentication_failure,ESCALATE,0
pay_000300_a3,999,3,0.2,8,3,0.0827,0.4582,upi,authentication_failure,RETRY_NUDGE,0
pay_000301_a1,999,1,0.182,9,4,0.0827,0.4582,upi,bank_decline,RETRY,1
pay_000302_a1,999,1,0.167,10,5,0.0827,0.4582,upi,insufficient_funds,RETRY,0
pay_000303_a2,999,2,0.167,10,5,0.0827,0.4582,upi,insufficient_funds,RETRY,0
pay_000304_a1,999,1,0.154,11,6,0.0827,0.4582,upi,expired_card,RETRY,0
pay_000305_a2,999,2,0.154,11,6,0.0827,0.4582,upi,expired_card,ESCALATE,0
pay_000306_a3,999,3,0.154,11,6,0.0827,0.4582,upi,expired_card,WAIT,0
pay_000307_a4,999,4,0.154,11,6,0.0827,0.4582,upi,expired_card,WAIT,0
pay_000308_a1,999,1,0.143,12,7,0.0827,0.4582,upi,network_error,RETRY_NUDGE,0
pay_000309_a2,999,2,0.143,12,7,0.0827,0.4582,upi,network_error,RETRY_NUDGE,0
pay_000310_a1,999,1,0.133,13,8,0.0827,0.4582,upi,insufficient_funds,ESCALATE,0
pay_000311_a2,999,2,0.133,13,8,0.0827,0.4582,upi,insufficient_funds,ESCALATE,0
pay_000312_a1,999,1,0.176,14,0,0.0827,0.4582,upi,network_error,ESCALATE,0
pay_000313_a2,999,2,0.176,14,0,0.0827,0.4582,upi,network_error,RETRY,0
pay_000314_a1,999,1,0.167,15,1,0.0827,0.4582,upi,expired_card,ESCALATE,0
pay_000315_a2,999,2,0.167,15,1,0.0827,0.4582,upi,expired_card,RETRY_NUDGE,0
pay_000316_a3,999,3,0.167,15,1,0.0827,0.4582,upi,expired_card,RETRY_NUDGE,0
pay_000317_a4,999,4,0.167,15,1,0.0827,0.4582,upi,expired_card,RETRY_NUDGE,0
pay_000318_a1,999,1,0.25,3,0,0.6856,0.7133,upi,insufficient_funds,ESCALATE,0
pay_000319_a2,999,2,0.25,3,0,0.6856,0.7133,upi,insufficient_funds,ESCALATE,0
pay_000320_a3,999,3,0.25,3,0,0.6856,0.7133,upi,insufficient_funds,ESCALATE,0
pay_000321_a4,999,4,0.25,3,0,0.6856,0.7133,upi,insufficient_funds,ESCALATE,0
pay_000322_a1,999,1,0.2,4,1,0.6856,0.7133,upi,bank_decline,RETRY_NUDGE,0
pay_000323_a2,999,2,0.2,4,1,0.6856,0.7133,upi,bank_decline,RETRY,0
pay_000324_a3,999,3,0.2,4,1,0.6856,0.7133,upi,bank_decline,ESCALATE,0
pay_000325_a4,999,4,0.2,4,1,0.6856,0.7133,upi,bank_decline,ESCALATE,0
pay_000326_a1,999,1,0.167,5,2,0.6856,0.7133,upi,expired_card,WAIT,0
pay_000327_a1,999,1,0.143,6,3,0.6856,0.7133,upi,authentication_failure,WAIT,0
pay_000328_a1,999,1,0.125,7,4,0.6856,0.7133,upi,authentication_failure,WAIT,0
pay_000329_a2,999,2,0.125,7,4,0.6856,0.7133,upi,authentication_failure,RETRY,0
pay_000330_a1,999,1,0.111,8,5,0.6856,0.7133,upi,insufficient_funds,ESCALATE,0
pay_000331_a1,999,1,0.1,9,6,0.6856,0.7133,upi,expired_card,ESCALATE,0
pay_000332_a1,999,1,0.091,10,7,0.6856,0.7133,upi,insufficient_funds,WAIT,0
pay_000333_a1,999,1,0.083,11,8,0.6856,0.7133,upi,expired_card,RETRY_NUDGE,0
pay_000334_a2,999,2,0.083,11,8,0.6856,0.7133,upi,expired_card,WAIT,0
pay_000335_a1,999,1,0.077,12,9,0.6856,0.7133,upi,insufficient_funds,WAIT,0
pay_000336_a1,999,1,0.071,13,10,0.6856,0.7133,upi,insufficient_funds,RETRY,0
pay_000337_a2,999,2,0.071,13,10,0.6856,0.7133,upi,insufficient_funds,RETRY,0
pay_000338_a3,999,3,0.071,13,10,0.6856,0.7133,upi,insufficient_funds,RETRY_NUDGE,0
pay_000339_a4,999,4,0.071,13,10,0.6856,0.7133,upi,insufficient_funds,WAIT,0
pay_000340_a1,999,1,0.067,14,11,0.6856,0.7133,upi,expired_card,RETRY_NUDGE,0
pay_000341_a1,1999,1,0.333,4,0,0.5093,0.5978,upi,insufficient_funds,RETRY_NUDGE,0
pay_000342_a1,1999,1,0.286,5,1,0.5093,0.5978,upi,insufficient_funds,RETRY_NUDGE,0
pay_000343_a2,1999,2,0.286,5,1,0.5093,0.5978,upi,insufficient_funds,WAIT,0
pay_000344_a1,1999,1,0.25,6,2,0.5093,0.5978,upi,bank_decline,RETRY_NUDGE,0
pay_000345_a1,1999,1,0.222,7,3,0.5093,0.5978,upi,network_error,WAIT,0
pay_000346_a2,1999,2,0.222,7,3,0.5093,0.5978,upi,network_error,ESCALATE,0
pay_000347_a3,1999,3,0.222,7,3,0.5093,0.5978,upi,network_error,RETRY_NUDGE,0
pay_000348_a4,1999,4,0.222,7,3,0.5093,0.5978,upi,network_error,WAIT,0
pay_000349_a1,1999,1,0.2,8,4,0.5093,0.5978,upi,authentication_failure,RETRY,0
pay_000350_a2,1999,2,0.2,8,4,0.5093,0.5978,upi,authentication_failure,ESCALATE,0
pay_000351_a3,1999,3,0.2,8,4,0.5093,0.5978,upi,authentication_failure,WAIT,0
pay_000352_a1,1999,1,0.182,9,5,0.5093,0.5978,upi,bank_decline,RETRY_NUDGE,0
pay_000353_a2,1999,2,0.182,9,5,0.5093,0.5978,upi,bank_decline,WAIT,0
pay_000354_a3,1999,3,0.182,9,5,0.5093,0.5978,upi,bank_decline,ESCALATE,0
pay_000355_a4,1999,4,0.182,9,5,0.5093,0.5978,upi,bank_decline,WAIT,0
pay_000356_a1,1999,1,0.286,10,0,0.5093,0.5978,upi,insufficient_funds,RETRY,0
pay_000357_a2,1999,2,0.286,10,0,0.5093,0.5978,upi,insufficient_funds,RETRY_NUDGE,0
pay_000358_a1,1999,1,0.267,11,1,0.5093,0.5978,upi,insufficient_funds,RETRY,0
pay_000359_a2,1999,2,0.267,11,1,0.5093,0.5978,upi,insufficient_funds,RETRY,0
pay_000360_a3,1999,3,0.267,11,1,0.5093,0.5978,upi,insufficient_funds,WAIT,0
pay_000361_a1,1999,1,0.25,12,2,0.5093,0.5978,upi,insufficient_funds,ESCALATE,0
pay_000362_a2,1999,2,0.25,12,2,0.5093,0.5978,upi,insufficient_funds,RETRY_NUDGE,0
pay_000363_a3,1999,3,0.25,12,2,0.5093,0.5978,upi,insufficient_funds,RETRY,0
pay_000364_a4,1999,4,0.25,12,2,0.5093,0.5978,upi,insufficient_funds,WAIT,0
pay_000365_a1,1999,1,0.235,13,3,0.5093,0.5978,upi,expired_card,RETRY,0
pay_000366_a1,2999,1,0.462,7,0,0.2221,0.3218,upi,network_error,ESCALATE,0
pay_000367_a1,2999,1,0.529,8,0,0.2221,0.3218,upi,insufficient_funds,ESCALATE,0
pay_000368_a2,2999,2,0.529,8,0,0.2221,0.3218,upi,insufficient_funds,WAIT,0
pay_000369_a1,2999,1,0.55,9,0,0.2221,0.3218,upi,insufficient_funds,RETRY_NUDGE,1
pay_000370_a1,2999,1,0.524,10,1,0.2221,0.3218,upi,temporary_bank_issue,WAIT,1
pay_000371_a2,2999,2,0.524,10,1,0.2221,0.3218,upi,temporary_bank_issue,RETRY,0
pay_000372_a3,2999,3,0.524,10,1,0.2221,0.3218,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000373_a1,2999,1,0.5,11,2,0.2221,0.3218,upi,bank_decline,WAIT,0
pay_000374_a2,2999,2,0.5,11,2,0.2221,0.3218,upi,bank_decline,RETRY_NUDGE,0
pay_000375_a3,2999,3,0.5,11,2,0.2221,0.3218,upi,bank_decline,WAIT,0
pay_000376_a1,2999,1,0.5,12,0,0.2221,0.3218,upi,network_error,WAIT,0
pay_000377_a2,2999,2,0.5,12,0,0.2221,0.3218,upi,network_error,ESCALATE,0
pay_000378_a3,2999,3,0.5,12,0,0.2221,0.3218,upi,network_error,WAIT,0
pay_000379_a4,2999,4,0.5,12,0,0.2221,0.3218,upi,network_error,ESCALATE,0
pay_000380_a1,1499,1,0.917,1,0,0.3127,0.2973,netbanking,network_error,RETRY,1
pay_000381_a2,1499,2,0.917,1,0,0.3127,0.2973,netbanking,network_error,RETRY_NUDGE,1
pay_000382_a1,1999,1,0.929,1,0,0.5564,0.291,upi,bank_decline,ESCALATE,1
pay_000383_a2,1999,2,0.929,1,0,0.5564,0.291,upi,bank_decline,ESCALATE,0
pay_000384_a1,1999,1,0.4,6,0,0.6484,0.4114,netbanking,expired_card,RETRY,0
pay_000385_a2,1999,2,0.4,6,0,0.6484,0.4114,netbanking,expired_card,ESCALATE,0
pay_000386_a1,1999,1,0.364,7,1,0.6484,0.4114,netbanking,bank_decline,ESCALATE,0
pay_000387_a1,1999,1,0.529,8,0,0.6484,0.4114,netbanking,insufficient_funds,ESCALATE,0
pay_000388_a2,1999,2,0.529,8,0,0.6484,0.4114,netbanking,insufficient_funds,ESCALATE,0
pay_000389_a3,1999,3,0.529,8,0,0.6484,0.4114,netbanking,insufficient_funds,ESCALATE,0
pay_000390_a4,1999,4,0.529,8,0,0.6484,0.4114,netbanking,insufficient_funds,ESCALATE,0
pay_000391_a1,1999,1,0.526,9,0,0.6484,0.4114,netbanking,insufficient_funds,RETRY,0
pay_000392_a1,1999,1,0.5,10,1,0.6484,0.4114,netbanking,network_error,ESCALATE,0
pay_000393_a2,1999,2,0.5,10,1,0.6484,0.4114,netbanking,network_error,ESCALATE,1
pay_000394_a1,999,1,0.75,3,0,0.3458,0.5858,card,insufficient_funds,RETRY,0
pay_000395_a2,999,2,0.75,3,0,0.3458,0.5858,card,insufficient_funds,WAIT,0
pay_000396_a3,999,3,0.75,3,0,0.3458,0.5858,card,insufficient_funds,ESCALATE,1
pay_000397_a4,999,4,0.75,3,0,0.3458,0.5858,card,insufficient_funds,RETRY_NUDGE,1
pay_000398_a1,999,1,0.733,4,0,0.3458,0.5858,card,insufficient_funds,WAIT,0
pay_000399_a2,999,2,0.733,4,0,0.3458,0.5858,card,insufficient_funds,WAIT,1
pay_000400_a3,999,3,0.733,4,0,0.3458,0.5858,card,insufficient_funds,WAIT,0
pay_000401_a4,999,4,0.733,4,0,0.3458,0.5858,card,insufficient_funds,RETRY,1
pay_000402_a1,999,1,0.706,5,0,0.3458,0.5858,card,network_error,RETRY_NUDGE,1
pay_000403_a2,999,2,0.706,5,0,0.3458,0.5858,card,network_error,WAIT,0
pay_000404_a3,999,3,0.706,5,0,0.3458,0.5858,card,network_error,ESCALATE,0
pay_000405_a1,999,1,0.667,6,1,0.3458,0.5858,card,network_error,WAIT,0
pay_000406_a2,999,2,0.667,6,1,0.3458,0.5858,card,network_error,RETRY_NUDGE,1
pay_000407_a1,999,1,0.25,9,0,0.3878,0.5713,card,temporary_bank_issue,RETRY_NUDGE,1
pay_000408_a1,999,1,0.231,10,1,0.3878,0.5713,card,insufficient_funds,RETRY_NUDGE,0
pay_000409_a1,999,1,0.214,11,2,0.3878,0.5713,card,insufficient_funds,RETRY_NUDGE,0
pay_000410_a1,999,1,0.2,12,3,0.3878,0.5713,card,insufficient_funds,ESCALATE,0
pay_000411_a1,999,1,0.188,13,4,0.3878,0.5713,card,bank_decline,RETRY,0
pay_000412_a2,999,2,0.188,13,4,0.3878,0.5713,card,bank_decline,RETRY,0
pay_000413_a3,999,3,0.188,13,4,0.3878,0.5713,card,bank_decline,RETRY,0
pay_000414_a1,999,1,0.176,14,5,0.3878,0.5713,card,insufficient_funds,ESCALATE,0
pay_000415_a1,999,1,0.167,15,6,0.3878,0.5713,card,insufficient_funds,RETRY_NUDGE,0
pay_000416_a1,999,1,0.158,16,7,0.3878,0.5713,card,bank_decline,WAIT,0
pay_000417_a1,999,1,0.15,17,8,0.3878,0.5713,card,authentication_failure,ESCALATE,0
pay_000418_a2,999,2,0.15,17,8,0.3878,0.5713,card,authentication_failure,WAIT,0
pay_000419_a3,999,3,0.15,17,8,0.3878,0.5713,card,authentication_failure,RETRY,0
pay_000420_a4,999,4,0.15,17,8,0.3878,0.5713,card,authentication_failure,ESCALATE,0
pay_000421_a1,999,1,0.143,18,9,0.3878,0.5713,card,expired_card,RETRY_NUDGE,0
pay_000422_a1,999,1,0.136,19,10,0.3878,0.5713,card,expired_card,RETRY_NUDGE,0
pay_000423_a1,999,1,0.13,20,11,0.3878,0.5713,card,insufficient_funds,WAIT,0
pay_000424_a2,999,2,0.13,20,11,0.3878,0.5713,card,insufficient_funds,ESCALATE,0
pay_000425_a3,999,3,0.13,20,11,0.3878,0.5713,card,insufficient_funds,RETRY,0
pay_000426_a4,999,4,0.13,20,11,0.3878,0.5713,card,insufficient_funds,RETRY,0
pay_000427_a1,999,1,0.571,3,0,0.3163,0.4581,upi,bank_decline,RETRY_NUDGE,1
pay_000428_a2,999,2,0.571,3,0,0.3163,0.4581,upi,bank_decline,WAIT,0
pay_000429_a3,999,3,0.571,3,0,0.3163,0.4581,upi,bank_decline,RETRY,0
pay_000430_a4,999,4,0.571,3,0,0.3163,0.4581,upi,bank_decline,RETRY_NUDGE,0
pay_000431_a1,499,1,0.667,4,0,0.8016,0.505,upi,bank_decline,RETRY_NUDGE,1
pay_000432_a2,499,2,0.667,4,0,0.8016,0.505,upi,bank_decline,RETRY_NUDGE,0
pay_000433_a3,499,3,0.667,4,0,0.8016,0.505,upi,bank_decline,RETRY,0
pay_000434_a4,499,4,0.667,4,0,0.8016,0.505,upi,bank_decline,WAIT,0
pay_000435_a1,499,1,0.615,5,1,0.8016,0.505,upi,expired_card,WAIT,0
pay_000436_a2,499,2,0.615,5,1,0.8016,0.505,upi,expired_card,RETRY_NUDGE,1
pay_000437_a3,499,3,0.615,5,1,0.8016,0.505,upi,expired_card,WAIT,0
pay_000438_a4,499,4,0.615,5,1,0.8016,0.505,upi,expired_card,RETRY_NUDGE,1
pay_000439_a1,499,1,0.6,6,0,0.8016,0.505,upi,insufficient_funds,RETRY_NUDGE,0
pay_000440_a1,499,1,0.562,7,1,0.8016,0.505,upi,network_error,ESCALATE,0
pay_000441_a2,499,2,0.562,7,1,0.8016,0.505,upi,network_error,WAIT,0
pay_000442_a1,499,1,0.556,8,0,0.8016,0.505,upi,bank_decline,RETRY_NUDGE,0
pay_000443_a1,499,1,0.526,9,1,0.8016,0.505,upi,authentication_failure,WAIT,0
pay_000444_a2,499,2,0.526,9,1,0.8016,0.505,upi,authentication_failure,RETRY_NUDGE,0
pay_000445_a1,499,1,0.5,10,2,0.8016,0.505,upi,authentication_failure,ESCALATE,0
pay_000446_a2,499,2,0.5,10,2,0.8016,0.505,upi,authentication_failure,RETRY_NUDGE,0
pay_000447_a3,499,3,0.5,10,2,0.8016,0.505,upi,authentication_failure,ESCALATE,0
pay_000448_a4,499,4,0.5,10,2,0.8016,0.505,upi,authentication_failure,RETRY,0
pay_000449_a1,499,1,0.476,11,3,0.8016,0.505,upi,bank_decline,RETRY,0
pay_000450_a2,499,2,0.476,11,3,0.8016,0.505,upi,bank_decline,RETRY_NUDGE,0
pay_000451_a3,499,3,0.476,11,3,0.8016,0.505,upi,bank_decline,RETRY,0
pay_000452_a1,499,1,0.455,6,0,1.0,0.58,netbanking,insufficient_funds,RETRY,0
pay_000453_a2,499,2,0.455,6,0,1.0,0.58,netbanking,insufficient_funds,RETRY,0
pay_000454_a3,499,3,0.455,6,0,1.0,0.58,netbanking,insufficient_funds,RETRY_NUDGE,1
pay_000455_a1,499,1,0.417,7,1,1.0,0.58,netbanking,bank_decline,ESCALATE,1
pay_000456_a2,499,2,0.417,7,1,1.0,0.58,netbanking,bank_decline,RETRY_NUDGE,0
pay_000457_a3,499,3,0.417,7,1,1.0,0.58,netbanking,bank_decline,RETRY,0
pay_000458_a1,499,1,0.429,8,0,1.0,0.58,netbanking,network_error,RETRY_NUDGE,1
pay_000459_a2,499,2,0.429,8,0,1.0,0.58,netbanking,network_error,WAIT,0
pay_000460_a3,499,3,0.429,8,0,1.0,0.58,netbanking,network_error,ESCALATE,0
pay_000461_a4,499,4,0.429,8,0,1.0,0.58,netbanking,network_error,RETRY,0
pay_000462_a1,499,1,0.4,9,1,1.0,0.58,netbanking,authentication_failure,WAIT,0
pay_000463_a2,499,2,0.4,9,1,1.0,0.58,netbanking,authentication_failure,RETRY,1
pay_000464_a3,499,3,0.4,9,1,1.0,0.58,netbanking,authentication_failure,WAIT,0
pay_000465_a4,499,4,0.4,9,1,1.0,0.58,netbanking,authentication_failure,RETRY,0
pay_000466_a1,499,1,0.375,10,2,1.0,0.58,netbanking,network_error,RETRY,0
pay_000467_a1,499,1,0.353,11,3,1.0,0.58,netbanking,insufficient_funds,RETRY,0
pay_000468_a2,499,2,0.353,11,3,1.0,0.58,netbanking,insufficient_funds,ESCALATE,0
pay_000469_a3,499,3,0.353,11,3,1.0,0.58,netbanking,insufficient_funds,ESCALATE,0
pay_000470_a1,499,1,0.368,12,0,1.0,0.58,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_000471_a1,499,1,0.35,13,1,1.0,0.58,netbanking,expired_card,ESCALATE,0
pay_000472_a1,499,1,0.364,14,0,1.0,0.58,netbanking,insufficient_funds,WAIT,0
pay_000473_a2,499,2,0.364,14,0,1.0,0.58,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_000474_a3,499,3,0.364,14,0,1.0,0.58,netbanking,insufficient_funds,RETRY,0
pay_000475_a4,499,4,0.364,14,0,1.0,0.58,netbanking,insufficient_funds,ESCALATE,0
pay_000476_a1,4999,1,0.556,4,0,0.5572,0.5282,upi,insufficient_funds,RETRY_NUDGE,1
pay_000477_a2,4999,2,0.556,4,0,0.5572,0.5282,upi,insufficient_funds,ESCALATE,0
pay_000478_a1,4999,1,0.545,5,0,0.5572,0.5282,upi,insufficient_funds,WAIT,0
pay_000479_a2,4999,2,0.545,5,0,0.5572,0.5282,upi,insufficient_funds,WAIT,0
pay_000480_a1,4999,1,0.5,6,1,0.5572,0.5282,upi,expired_card,RETRY_NUDGE,0
pay_000481_a1,4999,1,0.462,7,2,0.5572,0.5282,upi,bank_decline,ESCALATE,0
pay_000482_a2,4999,2,0.462,7,2,0.5572,0.5282,upi,bank_decline,ESCALATE,0
pay_000483_a3,4999,3,0.462,7,2,0.5572,0.5282,upi,bank_decline,ESCALATE,0
pay_000484_a4,4999,4,0.462,7,2,0.5572,0.5282,upi,bank_decline,ESCALATE,0
pay_000485_a1,4999,1,0.5,8,0,0.5572,0.5282,upi,expired_card,WAIT,0
pay_000486_a2,4999,2,0.5,8,0,0.5572,0.5282,upi,expired_card,RETRY,0
pay_000487_a3,4999,3,0.5,8,0,0.5572,0.5282,upi,expired_card,WAIT,0
pay_000488_a4,4999,4,0.5,8,0,0.5572,0.5282,upi,expired_card,RETRY,0
pay_000489_a1,4999,1,0.471,9,1,0.5572,0.5282,upi,insufficient_funds,RETRY_NUDGE,0
pay_000490_a2,4999,2,0.471,9,1,0.5572,0.5282,upi,insufficient_funds,WAIT,0
pay_000491_a3,4999,3,0.471,9,1,0.5572,0.5282,upi,insufficient_funds,ESCALATE,0
pay_000492_a1,4999,1,0.444,10,2,0.5572,0.5282,upi,network_error,WAIT,0
pay_000493_a2,4999,2,0.444,10,2,0.5572,0.5282,upi,network_error,WAIT,0
pay_000494_a3,4999,3,0.444,10,2,0.5572,0.5282,upi,network_error,WAIT,0
pay_000495_a4,4999,4,0.444,10,2,0.5572,0.5282,upi,network_error,RETRY,0
pay_000496_a1,4999,1,0.45,11,0,0.5572,0.5282,upi,insufficient_funds,ESCALATE,0
pay_000497_a2,4999,2,0.45,11,0,0.5572,0.5282,upi,insufficient_funds,WAIT,0
pay_000498_a3,4999,3,0.45,11,0,0.5572,0.5282,upi,insufficient_funds,RETRY,0
pay_000499_a4,4999,4,0.45,11,0,0.5572,0.5282,upi,insufficient_funds,ESCALATE,0
pay_000500_a1,1499,1,0.9,1,0,0.3708,0.4848,card,network_error,WAIT,1
pay_000501_a1,499,1,0.375,5,0,0.2371,0.4749,upi,bank_decline,RETRY,0
pay_000502_a1,499,1,0.333,6,1,0.2371,0.4749,upi,bank_decline,ESCALATE,1
pay_000503_a2,499,2,0.333,6,1,0.2371,0.4749,upi,bank_decline,ESCALATE,1
pay_000504_a1,499,1,0.3,7,2,0.2371,0.4749,upi,bank_decline,WAIT,0
pay_000505_a2,499,2,0.3,7,2,0.2371,0.4749,upi,bank_decline,WAIT,0
pay_000506_a3,499,3,0.3,7,2,0.2371,0.4749,upi,bank_decline,WAIT,0
pay_000507_a4,499,4,0.3,7,2,0.2371,0.4749,upi,bank_decline,ESCALATE,0
pay_000508_a1,499,1,0.273,8,3,0.2371,0.4749,upi,insufficient_funds,RETRY,0
pay_000509_a2,499,2,0.273,8,3,0.2371,0.4749,upi,insufficient_funds,WAIT,0
pay_000510_a3,499,3,0.273,8,3,0.2371,0.4749,upi,insufficient_funds,ESCALATE,0
pay_000511_a4,499,4,0.273,8,3,0.2371,0.4749,upi,insufficient_funds,WAIT,0
pay_000512_a1,499,1,0.25,9,4,0.2371,0.4749,upi,temporary_bank_issue,WAIT,0
pay_000513_a2,499,2,0.25,9,4,0.2371,0.4749,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000514_a3,499,3,0.25,9,4,0.2371,0.4749,upi,temporary_bank_issue,WAIT,0
pay_000515_a4,499,4,0.25,9,4,0.2371,0.4749,upi,temporary_bank_issue,ESCALATE,0
pay_000516_a1,499,1,0.231,10,5,0.2371,0.4749,upi,expired_card,ESCALATE,0
pay_000517_a2,499,2,0.231,10,5,0.2371,0.4749,upi,expired_card,RETRY,0
pay_000518_a1,499,1,0.214,11,6,0.2371,0.4749,upi,temporary_bank_issue,ESCALATE,1
pay_000519_a2,499,2,0.214,11,6,0.2371,0.4749,upi,temporary_bank_issue,ESCALATE,0
pay_000520_a3,499,3,0.214,11,6,0.2371,0.4749,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000521_a4,499,4,0.214,11,6,0.2371,0.4749,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000522_a1,499,1,0.2,12,7,0.2371,0.4749,upi,insufficient_funds,WAIT,0
pay_000523_a2,499,2,0.2,12,7,0.2371,0.4749,upi,insufficient_funds,RETRY_NUDGE,0
pay_000524_a3,499,3,0.2,12,7,0.2371,0.4749,upi,insufficient_funds,RETRY_NUDGE,0
pay_000525_a1,499,1,0.188,13,8,0.2371,0.4749,upi,insufficient_funds,RETRY,0
pay_000526_a2,499,2,0.188,13,8,0.2371,0.4749,upi,insufficient_funds,ESCALATE,0
pay_000527_a3,499,3,0.188,13,8,0.2371,0.4749,upi,insufficient_funds,RETRY,0
pay_000528_a4,499,4,0.188,13,8,0.2371,0.4749,upi,insufficient_funds,RETRY_NUDGE,0
pay_000529_a1,499,1,0.176,14,9,0.2371,0.4749,upi,bank_decline,RETRY,0
pay_000530_a2,499,2,0.176,14,9,0.2371,0.4749,upi,bank_decline,RETRY_NUDGE,0
pay_000531_a1,499,1,0.167,15,10,0.2371,0.4749,upi,expired_card,RETRY,1
pay_000532_a1,499,1,0.158,16,11,0.2371,0.4749,upi,bank_decline,RETRY_NUDGE,0
pay_000533_a2,499,2,0.158,16,11,0.2371,0.4749,upi,bank_decline,RETRY_NUDGE,0
pay_000534_a3,499,3,0.158,16,11,0.2371,0.4749,upi,bank_decline,ESCALATE,0
pay_000535_a4,499,4,0.158,16,11,0.2371,0.4749,upi,bank_decline,RETRY_NUDGE,0
pay_000536_a1,799,1,0.25,3,0,0.3154,0.4827,upi,insufficient_funds,RETRY,0
pay_000537_a1,799,1,0.2,4,1,0.3154,0.4827,upi,network_error,RETRY,0
pay_000538_a1,799,1,0.286,5,0,0.3154,0.4827,upi,insufficient_funds,RETRY_NUDGE,0
pay_000539_a2,799,2,0.286,5,0,0.3154,0.4827,upi,insufficient_funds,RETRY,0
pay_000540_a1,799,1,0.25,6,1,0.3154,0.4827,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000541_a1,799,1,0.222,7,2,0.3154,0.4827,upi,expired_card,WAIT,0
pay_000542_a1,799,1,0.2,8,3,0.3154,0.4827,upi,network_error,RETRY_NUDGE,0
pay_000543_a2,799,2,0.2,8,3,0.3154,0.4827,upi,network_error,RETRY_NUDGE,0
pay_000544_a3,799,3,0.2,8,3,0.3154,0.4827,upi,network_error,RETRY,0
pay_000545_a1,799,1,0.182,9,4,0.3154,0.4827,upi,network_error,ESCALATE,0
pay_000546_a2,799,2,0.182,9,4,0.3154,0.4827,upi,network_error,RETRY,0
pay_000547_a1,799,1,0.167,10,5,0.3154,0.4827,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_000548_a2,799,2,0.167,10,5,0.3154,0.4827,upi,temporary_bank_issue,WAIT,0
pay_000549_a3,799,3,0.167,10,5,0.3154,0.4827,upi,temporary_bank_issue,ESCALATE,0
pay_000550_a4,799,4,0.167,10,5,0.3154,0.4827,upi,temporary_bank_issue,ESCALATE,0
pay_000551_a1,799,1,0.154,11,6,0.3154,0.4827,upi,insufficient_funds,ESCALATE,0
pay_000552_a2,799,2,0.154,11,6,0.3154,0.4827,upi,insufficient_funds,RETRY_NUDGE,0
pay_000553_a3,799,3,0.154,11,6,0.3154,0.4827,upi,insufficient_funds,RETRY_NUDGE,0
pay_000554_a4,799,4,0.154,11,6,0.3154,0.4827,upi,insufficient_funds,RETRY_NUDGE,0
pay_000555_a1,799,1,0.2,12,0,0.3154,0.4827,upi,bank_decline,RETRY,0
pay_000556_a1,799,1,0.538,6,0,0.9011,0.4669,card,bank_decline,RETRY,0
pay_000557_a1,799,1,0.533,7,0,0.9011,0.4669,card,authentication_failure,WAIT,0
pay_000558_a2,799,2,0.533,7,0,0.9011,0.4669,card,authentication_failure,RETRY_NUDGE,0
pay_000559_a3,799,3,0.533,7,0,0.9011,0.4669,card,authentication_failure,RETRY_NUDGE,0
pay_000560_a1,799,1,0.5,8,1,0.9011,0.4669,card,insufficient_funds,WAIT,0
