payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_000332_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000333_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000334_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000335_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000336_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000337_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000338_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000339_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000340_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000341_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000342_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000343_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000344_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000345_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000346_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000347_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000348_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000349_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000350_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000351_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000352_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000353_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000354_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000355_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000356_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000357_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000358_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000359_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000360_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000361_a1,WaitPolicy,WAIT,499,0.7164,0.0,357.4836,357.4836
pay_000362_a1,WaitPolicy,WAIT,499,0.6425,0.0,320.6075,320.6075
pay_000363_a2,WaitPolicy,WAIT,499,0.6362,0.0,317.4638,317.4638
pay_000364_a1,WaitPolicy,WAIT,9999,0.4494,0.0,4493.5506,4493.5506
pay_000365_a2,WaitPolicy,WAIT,9999,0.4022,0.0,4021.5978,4021.5978
pay_000366_a3,WaitPolicy,WAIT,9999,0.3488,0.0,3487.6512,3487.6512
pay_000367_a4,WaitPolicy,WAIT,9999,0.2525,0.0,2524.7475,2524.7475
pay_000368_a1,WaitPolicy,WAIT,999,0.0918,0.0,91.7082,91.7082
pay_000369_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_000370_a3,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_000371_a4,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_000372_a1,WaitPolicy,WAIT,999,0.2157,0.0,215.4843,215.4843
pay_000373_a2,WaitPolicy,WAIT,999,0.1611,0.0,160.9389,160.9389
pay_000374_a3,WaitPolicy,WAIT,999,0.0813,0.0,81.2187,81.2187
pay_000375_a4,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_000376_a1,WaitPolicy,WAIT,999,0.2039,0.0,203.6961,203.6961
pay_000377_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_000378_a1,WaitPolicy,WAIT,1499,0.3811,0.0,571.2689,571.2689
pay_000379_a2,WaitPolicy,WAIT,1499,0.3542,0.0,530.9458,530.9458
pay_000380_a1,WaitPolicy,WAIT,1499,0.3834,0.0,574.7166,574.7166
pay_000381_a1,WaitPolicy,WAIT,1499,0.1757,0.0,263.3743,263.3743
pay_000382_a2,WaitPolicy,WAIT,1499,0.0986,0.0,147.8014,147.8014
pay_000383_a3,WaitPolicy,WAIT,1499,0.0444,0.0,66.5556,66.5556
pay_000384_a4,WaitPolicy,WAIT,1499,0.0232,0.0,34.7768,34.7768
pay_000385_a1,WaitPolicy,WAIT,1499,0.1966,0.0,294.7034,294.7034
pay_000386_a1,WaitPolicy,WAIT,2999,0.4546,0.0,1363.3454,1363.3454
pay_000387_a2,WaitPolicy,WAIT,2999,0.3999,0.0,1199.3001,1199.3001
pay_000388_a3,WaitPolicy,WAIT,2999,0.3066,0.0,919.4934,919.4934
pay_000389_a4,WaitPolicy,WAIT,2999,0.2598,0.0,779.1402,779.1402
pay_000390_a1,WaitPolicy,WAIT,2999,0.3977,0.0,1192.7023,1192.7023
pay_000391_a2,WaitPolicy,WAIT,2999,0.3076,0.0,922.4924,922.4924
pay_000392_a3,WaitPolicy,WAIT,2999,0.2744,0.0,822.9256,822.9256
pay_000393_a1,WaitPolicy,WAIT,2999,0.3512,0.0,1053.2488,1053.2488
pay_000394_a2,WaitPolicy,WAIT,2999,0.3195,0.0,958.1805,958.1805
pay_000395_a3,WaitPolicy,WAIT,2999,0.2793,0.0,837.6207,837.6207
pay_000396_a4,WaitPolicy,WAIT,2999,0.1614,0.0,484.0386,484.0386
pay_000397_a1,WaitPolicy,WAIT,9999,0.1088,0.0,1087.8912,1087.8912
pay_000398_a2,WaitPolicy,WAIT,9999,0.0343,0.0,342.9657,342.9657
pay_000399_a3,WaitPolicy,WAIT,9999,0.0236,0.0,235.9764,235.9764
pay_000400_a4,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000401_a1,WaitPolicy,WAIT,9999,0.0213,0.0,212.9787,212.9787
pay_000402_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000403_a3,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000404_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000405_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000406_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000407_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000408_a1,WaitPolicy,WAIT,9999,0.0743,0.0,742.9257,742.9257
pay_000409_a2,WaitPolicy,WAIT,9999,0.0152,0.0,151.9848,151.9848
pay_000410_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000411_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000412_a3,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000413_a4,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000414_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000415_a1,WaitPolicy,WAIT,799,0.8852,0.0,707.2748,707.2748
pay_000416_a2,WaitPolicy,WAIT,799,0.8566,0.0,684.4234,684.4234
pay_000417_a3,WaitPolicy,WAIT,799,0.7758,0.0,619.8642,619.8642
pay_000418_a4,WaitPolicy,WAIT,799,0.6959,0.0,556.0241,556.0241
pay_000419_a1,WaitPolicy,WAIT,799,0.7923,0.0,633.0477,633.0477
pay_000420_a2,WaitPolicy,WAIT,799,0.8024,0.0,641.1176,641.1176
pay_000421_a3,WaitPolicy,WAIT,799,0.7157,0.0,571.8443,571.8443
pay_000422_a4,WaitPolicy,WAIT,799,0.6658,0.0,531.9742,531.9742
pay_000423_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000424_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000425_a1,WaitPolicy,WAIT,9999,0.1046,0.0,1045.8954,1045.8954
pay_000426_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000427_a3,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000428_a4,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000429_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000430_a1,WaitPolicy,WAIT,9999,0.0463,0.0,462.9537,462.9537
pay_000431_a2,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000432_a1,WaitPolicy,WAIT,9999,0.01,0.0,99.99,99.99
pay_000433_a1,WaitPolicy,WAIT,2999,0.4606,0.0,1381.3394,1381.3394
pay_000434_a1,WaitPolicy,WAIT,2999,0.5321,0.0,1595.7679,1595.7679
pay_000435_a2,WaitPolicy,WAIT,2999,0.5031,0.0,1508.7969,1508.7969
pay_000436_a3,WaitPolicy,WAIT,2999,0.4062,0.0,1218.1938,1218.1938
pay_000437_a4,WaitPolicy,WAIT,2999,0.3648,0.0,1094.0352,1094.0352
pay_000438_a1,WaitPolicy,WAIT,2999,0.2999,0.0,899.4001,899.4001
pay_000439_a1,WaitPolicy,WAIT,2999,0.3986,0.0,1195.4014,1195.4014
pay_000440_a1,WaitPolicy,WAIT,2999,0.3288,0.0,986.0712,986.0712
pay_000441_a1,WaitPolicy,WAIT,2999,0.4517,0.0,1354.6483,1354.6483
pay_000442_a2,WaitPolicy,WAIT,2999,0.3879,0.0,1163.3121,1163.3121
pay_000443_a3,WaitPolicy,WAIT,2999,0.3509,0.0,1052.3491,1052.3491
pay_000444_a4,WaitPolicy,WAIT,2999,0.2579,0.0,773.4421,773.4421
pay_000445_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000446_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000447_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000448_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000449_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000450_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000451_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000452_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000453_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000454_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000455_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000456_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000457_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000458_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000459_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000460_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000461_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000462_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000463_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000464_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000465_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000466_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000467_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000468_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000469_a1,WaitPolicy,WAIT,799,0.471,0.0,376.329,376.329
pay_000470_a2,WaitPolicy,WAIT,799,0.3717,0.0,296.9883,296.9883
pay_000471_a3,WaitPolicy,WAIT,799,0.326,0.0,260.474,260.474
pay_000472_a4,WaitPolicy,WAIT,799,0.2511,0.0,200.6289,200.6289
pay_000473_a1,WaitPolicy,WAIT,799,0.3294,0.0,263.1906,263.1906
pay_000474_a1,WaitPolicy,WAIT,799,0.2626,0.0,209.8174,209.8174
pay_000475_a1,WaitPolicy,WAIT,9999,0.3019,0.0,3018.6981,3018.6981
pay_000476_a1,WaitPolicy,WAIT,9999,0.255,0.0,2549.745,2549.745
pay_000477_a2,WaitPolicy,WAIT,9999,0.2194,0.0,2193.7806,2193.7806
pay_000478_a3,WaitPolicy,WAIT,9999,0.1607,0.0,1606.8393,1606.8393
pay_000479_a1,WaitPolicy,WAIT,9999,0.4016,0.0,4015.5984,4015.5984
pay_000480_a1,WaitPolicy,WAIT,9999,0.2372,0.0,2371.7628,2371.7628
pay_000481_a1,WaitPolicy,WAIT,9999,0.1584,0.0,1583.8416,1583.8416
pay_000482_a2,WaitPolicy,WAIT,9999,0.0999,0.0,998.9001,998.9001
pay_000483_a1,WaitPolicy,WAIT,2999,0.2827,0.0,847.8173,847.8173
pay_000484_a1,WaitPolicy,WAIT,2999,0.0569,0.0,170.6431,170.6431
pay_000485_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000486_a3,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000487_a4,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000488_a1,WaitPolicy,WAIT,2999,0.0567,0.0,170.0433,170.0433
pay_000489_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000490_a3,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000491_a4,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000492_a1,WaitPolicy,WAIT,2999,0.1303,0.0,390.7697,390.7697
pay_000493_a2,WaitPolicy,WAIT,2999,0.1156,0.0,346.6844,346.6844
pay_000494_a3,WaitPolicy,WAIT,2999,0.065,0.0,194.935,194.935
pay_000495_a1,WaitPolicy,WAIT,2999,0.0229,0.0,68.6771,68.6771
pay_000496_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000497_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000498_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000499_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000500_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000501_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000502_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000503_a3,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000504_a4,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000505_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000506_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000507_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000508_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000509_a4,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000510_a1,WaitPolicy,WAIT,1499,0.0143,0.0,21.4357,21.4357
pay_000511_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000512_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000513_a4,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000514_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000515_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000516_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000517_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000518_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000519_a4,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000520_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000521_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000522_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000523_a4,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000524_a1,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000525_a2,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000526_a3,WaitPolicy,WAIT,1499,0.01,0.0,14.99,14.99
pay_000527_a1,WaitPolicy,WAIT,1499,0.5404,0.0,810.0596,810.0596
pay_000528_a2,WaitPolicy,WAIT,1499,0.4664,0.0,699.1336,699.1336
pay_000529_a3,WaitPolicy,WAIT,1499,0.4056,0.0,607.9944,607.9944
pay_000530_a4,WaitPolicy,WAIT,1499,0.3484,0.0,522.2516,522.2516
pay_000531_a1,WaitPolicy,WAIT,4999,0.4363,0.0,2181.0637,2181.0637
pay_000532_a1,WaitPolicy,WAIT,4999,0.398,0.0,1989.602,1989.602
pay_000533_a2,WaitPolicy,WAIT,4999,0.2994,0.0,1496.7006,1496.7006
pay_000534_a3,WaitPolicy,WAIT,4999,0.2439,0.0,1219.2561,1219.2561
pay_000535_a4,WaitPolicy,WAIT,4999,0.1999,0.0,999.3001,999.3001
pay_000536_a1,WaitPolicy,WAIT,4999,0.1872,0.0,935.8128,935.8128
pay_000537_a1,WaitPolicy,WAIT,4999,0.1863,0.0,931.3137,931.3137
pay_000538_a2,WaitPolicy,WAIT,4999,0.1198,0.0,598.8802,598.8802
pay_000539_a3,WaitPolicy,WAIT,4999,0.1054,0.0,526.8946,526.8946
pay_000540_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000541_a1,WaitPolicy,WAIT,2999,0.2784,0.0,834.9216,834.9216
pay_000542_a1,WaitPolicy,WAIT,2999,0.0874,0.0,262.1126,262.1126
pay_000543_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000544_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000545_a1,WaitPolicy,WAIT,2999,0.027,0.0,80.973,80.973
pay_000546_a2,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000547_a3,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000548_a1,WaitPolicy,WAIT,2999,0.0436,0.0,130.7564,130.7564
pay_000549_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000550_a1,WaitPolicy,WAIT,2999,0.0938,0.0,281.3062,281.3062
pay_000551_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000552_a1,WaitPolicy,WAIT,2999,0.01,0.0,29.99,29.99
pay_000553_a1,WaitPolicy,WAIT,799,0.1758,0.0,140.4642,140.4642
pay_000554_a2,WaitPolicy,WAIT,799,0.112,0.0,89.488,89.488
pay_000555_a1,WaitPolicy,WAIT,799,0.1465,0.0,117.0535,117.0535
pay_000556_a1,WaitPolicy,WAIT,799,0.2405,0.0,192.1595,192.1595
pay_000557_a2,WaitPolicy,WAIT,799,0.2024,0.0,161.7176,161.7176
pay_000558_a3,WaitPolicy,WAIT,799,0.1199,0.0,95.8001,95.8001
pay_000559_a1,WaitPolicy,WAIT,799,0.0848,0.0,67.7552,67.7552
pay_000560_a1,WaitPolicy,WAIT,799,0.0464,0.0,37.0736,37.0736
pay_000561_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000562_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000563_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000564_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000565_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000566_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000567_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000568_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000569_a1,WaitPolicy,WAIT,799,0.1024,0.0,81.8176,81.8176
pay_000570_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000571_a1,WaitPolicy,WAIT,1499,0.9758,0.0,1462.7242,1462.7242
pay_000572_a2,WaitPolicy,WAIT,1499,0.9195,0.0,1378.3305,1378.3305
pay_000573_a3,WaitPolicy,WAIT,1499,0.8549,0.0,1281.4951,1281.4951
pay_000574_a4,WaitPolicy,WAIT,1499,0.7495,0.0,1123.5005,1123.5005
pay_000575_a1,WaitPolicy,WAIT,799,0.1882,0.0,150.3718,150.3718
pay_000576_a1,WaitPolicy,WAIT,799,0.199,0.0,159.001,159.001
pay_000577_a2,WaitPolicy,WAIT,799,0.1202,0.0,96.0398,96.0398
pay_000578_a1,WaitPolicy,WAIT,799,0.2401,0.0,191.8399,191.8399
pay_000579_a2,WaitPolicy,WAIT,799,0.1934,0.0,154.5266,154.5266
pay_000580_a3,WaitPolicy,WAIT,799,0.1482,0.0,118.4118,118.4118
pay_000581_a4,WaitPolicy,WAIT,799,0.0581,0.0,46.4219,46.4219
pay_000582_a1,WaitPolicy,WAIT,799,0.0941,0.0,75.1859,75.1859
pay_000583_a2,WaitPolicy,WAIT,799,0.0563,0.0,44.9837,44.9837
pay_000584_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000585_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_000586_a1,WaitPolicy,WAIT,1999,0.374,0.0,747.626,747.626
pay_000587_a2,WaitPolicy,WAIT,1999,0.2791,0.0,557.9209,557.9209
pay_000588_a1,WaitPolicy,WAIT,4999,0.0681,0.0,340.4319,340.4319
pay_000589_a2,WaitPolicy,WAIT,4999,0.016,0.0,79.984,79.984
pay_000590_a1,WaitPolicy,WAIT,4999,0.2626,0.0,1312.7374,1312.7374
pay_000591_a2,WaitPolicy,WAIT,4999,0.1342,0.0,670.8658,670.8658
pay_000592_a3,WaitPolicy,WAIT,4999,0.1128,0.0,563.8872,563.8872
pay_000593_a1,WaitPolicy,WAIT,4999,0.0688,0.0,343.9312,343.9312
pay_000594_a2,WaitPolicy,WAIT,4999,0.0371,0.0,185.4629,185.4629
pay_000595_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000596_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000597_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000598_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000599_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000600_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000601_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000602_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000603_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000604_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000605_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000606_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000607_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000608_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000609_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000610_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000611_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000612_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000613_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000614_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000615_a1,WaitPolicy,WAIT,1999,0.2199,0.0,439.5801,439.5801
pay_000616_a1,WaitPolicy,WAIT,1999,0.0947,0.0,189.3053,189.3053
pay_000617_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000618_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000619_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000620_a1,WaitPolicy,WAIT,1999,0.1323,0.0,264.4677,264.4677
pay_000621_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000622_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_000623_a1,WaitPolicy,WAIT,1999,0.3123,0.0,624.2877,624.2877
pay_000624_a1,WaitPolicy,WAIT,1999,0.2933,0.0,586.3067,586.3067
pay_000625_a1,WaitPolicy,WAIT,1999,0.2242,0.0,448.1758,448.1758
pay_000626_a2,WaitPolicy,WAIT,1999,0.1802,0.0,360.2198,360.2198
pay_000627_a1,WaitPolicy,WAIT,1999,0.2672,0.0,534.1328,534.1328
pay_000628_a2,WaitPolicy,WAIT,1999,0.1756,0.0,351.0244,351.0244
pay_000629_a1,WaitPolicy,WAIT,1999,0.3627,0.0,725.0373,725.0373
pay_000630_a2,WaitPolicy,WAIT,1999,0.3388,0.0,677.2612,677.2612
pay_000631_a1,WaitPolicy,WAIT,4999,0.0593,0.0,296.4407,296.4407
pay_000632_a1,WaitPolicy,WAIT,4999,0.1999,0.0,999.3001,999.3001
pay_000633_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000634_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000635_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000636_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000637_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000638_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000639_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000640_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000641_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000642_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000643_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000644_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000645_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000646_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000647_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000648_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000649_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000650_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000651_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000652_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000653_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000654_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000655_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000656_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000657_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000658_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000659_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000660_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_000661_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
