payment_id,policy_name,chosen_action
pay_000635_a1,WaitPolicy,WAIT
pay_000636_a2,WaitPolicy,WAIT
pay_000637_a3,WaitPolicy,WAIT
pay_000638_a4,WaitPolicy,WAIT
pay_000639_a1,WaitPolicy,WAIT
pay_000640_a2,WaitPolicy,WAIT
pay_000641_a3,WaitPolicy,WAIT
pay_000642_a4,WaitPolicy,WAIT
pay_000643_a1,WaitPolicy,WAIT
pay_000644_a2,WaitPolicy,WAIT
pay_000645_a3,WaitPolicy,WAIT
pay_000646_a4,WaitPolicy,WAIT
pay_000647_a1,WaitPolicy,WAIT
pay_000648_a1,WaitPolicy,WAIT
pay_000649_a2,WaitPolicy,WAIT
pay_000650_a1,WaitPolicy,WAIT
pay_000651_a2,WaitPolicy,WAIT
pay_000652_a3,WaitPolicy,WAIT
pay_000653_a4,WaitPolicy,WAIT
pay_000654_a1,WaitPolicy,WAIT
pay_000655_a2,WaitPolicy,WAIT
pay_000656_a3,WaitPolicy,WAIT
pay_000657_a4,WaitPolicy,WAIT
pay_000658_a1,WaitPolicy,WAIT
pay_000659_a2,WaitPolicy,WAIT
pay_000660_a3,WaitPolicy,WAIT
pay_000661_a1,WaitPolicy,WAIT
pay_000662_a2,WaitPolicy,WAIT
pay_000663_a3,WaitPolicy,WAIT
pay_000664_a1,WaitPolicy,WAIT
pay_000665_a1,WaitPolicy,WAIT
pay_000666_a2,WaitPolicy,WAIT
pay_000667_a3,WaitPolicy,WAIT
pay_000668_a1,WaitPolicy,WAIT
pay_000669_a1,WaitPolicy,WAIT
pay_000670_a2,WaitPolicy,WAIT
pay_000671_a3,WaitPolicy,WAIT
pay_000672_a1,WaitPolicy,WAIT
pay_000673_a2,WaitPolicy,WAIT
pay_000674_a1,WaitPolicy,WAIT
pay_000675_a1,WaitPolicy,WAIT
pay_000676_a2,WaitPolicy,WAIT
pay_000677_a3,WaitPolicy,WAIT
pay_000678_a1,WaitPolicy,WAIT
pay_000679_a1,WaitPolicy,WAIT
pay_000680_a2,WaitPolicy,WAIT
pay_000681_a3,WaitPolicy,WAIT
pay_000682_a4,WaitPolicy,WAIT
pay_000683_a1,WaitPolicy,WAIT
pay_000684_a2,WaitPolicy,WAIT
pay_000685_a3,WaitPolicy,WAIT
pay_000686_a1,WaitPolicy,WAIT
pay_000687_a1,WaitPolicy,WAIT
pay_000688_a2,WaitPolicy,WAIT
pay_000689_a3,WaitPolicy,WAIT
pay_000690_a4,WaitPolicy,WAIT
pay_000691_a1,WaitPolicy,WAIT
pay_000692_a2,WaitPolicy,WAIT
pay_000693_a3,WaitPolicy,WAIT
pay_000694_a4,WaitPolicy,WAIT
pay_000695_a1,WaitPolicy,WAIT
pay_000696_a2,WaitPolicy,WAIT
pay_000697_a3,WaitPolicy,WAIT
pay_000698_a4,WaitPolicy,WAIT
pay_000699_a1,WaitPolicy,WAIT
pay_000700_a2,WaitPolicy,WAIT
pay_000701_a1,WaitPolicy,WAIT
pay_000702_a1,WaitPolicy,WAIT
pay_000703_a1,WaitPolicy,WAIT
pay_000704_a1,WaitPolicy,WAIT
pay_000705_a2,WaitPolicy,WAIT
pay_000706_a3,WaitPolicy,WAIT
pay_000707_a1,WaitPolicy,WAIT
pay_000708_a2,WaitPolicy,WAIT
pay_000709_a1,WaitPolicy,WAIT
pay_000710_a2,WaitPolicy,WAIT
pay_000711_a3,WaitPolicy,WAIT
pay_000712_a4,WaitPolicy,WAIT
pay_000713_a1,WaitPolicy,WAIT
pay_000714_a2,WaitPolicy,WAIT
pay_000715_a3,WaitPolicy,WAIT
pay_000716_a1,WaitPolicy,WAIT
pay_000717_a1,WaitPolicy,WAIT
pay_000718_a1,WaitPolicy,WAIT
pay_000719_a2,WaitPolicy,WAIT
pay_000720_a1,WaitPolicy,WAIT
pay_000721_a2,WaitPolicy,WAIT
pay_000722_a1,WaitPolicy,WAIT
pay_000723_a1,WaitPolicy,WAIT
pay_000724_a2,WaitPolicy,WAIT
pay_000725_a3,WaitPolicy,WAIT
pay_000726_a4,WaitPolicy,WAIT
pay_000727_a1,WaitPolicy,WAIT
pay_000728_a1,WaitPolicy,WAIT
pay_000729_a2,WaitPolicy,WAIT
pay_000730_a1,WaitPolicy,WAIT
pay_000731_a2,WaitPolicy,WAIT
pay_000732_a3,WaitPolicy,WAIT
pay_000733_a4,WaitPolicy,WAIT
pay_000734_a1,WaitPolicy,WAIT
pay_000735_a2,WaitPolicy,WAIT
pay_000736_a3,WaitPolicy,WAIT
pay_000737_a1,WaitPolicy,WAIT
pay_000738_a1,WaitPolicy,WAIT
pay_000739_a2,WaitPolicy,WAIT
pay_000740_a3,WaitPolicy,WAIT
pay_000741_a1,WaitPolicy,WAIT
pay_000742_a1,WaitPolicy,WAIT
pay_000743_a2,WaitPolicy,WAIT
pay_000744_a3,WaitPolicy,WAIT
pay_000745_a4,WaitPolicy,WAIT
pay_000746_a1,WaitPolicy,WAIT
pay_000747_a2,WaitPolicy,WAIT
pay_000748_a3,WaitPolicy,WAIT
pay_000749_a1,WaitPolicy,WAIT
pay_000750_a2,WaitPolicy,WAIT
pay_000751_a3,WaitPolicy,WAIT
pay_000752_a1,WaitPolicy,WAIT
pay_000753_a1,WaitPolicy,WAIT
pay_000754_a2,WaitPolicy,WAIT
pay_000755_a1,WaitPolicy,WAIT
pay_000756_a2,WaitPolicy,WAIT
pay_000757_a1,WaitPolicy,WAIT
pay_000758_a1,WaitPolicy,WAIT
pay_000759_a2,WaitPolicy,WAIT
pay_000760_a3,WaitPolicy,WAIT
pay_000761_a4,WaitPolicy,WAIT
pay_000762_a1,WaitPolicy,WAIT
pay_000763_a1,WaitPolicy,WAIT
pay_000764_a1,WaitPolicy,WAIT
pay_000765_a2,WaitPolicy,WAIT
pay_000766_a3,WaitPolicy,WAIT
pay_000767_a1,WaitPolicy,WAIT
pay_000768_a2,WaitPolicy,WAIT
pay_000769_a1,WaitPolicy,WAIT
pay_000770_a2,WaitPolicy,WAIT
pay_000771_a3,WaitPolicy,WAIT
pay_000772_a1,WaitPolicy,WAIT
pay_000773_a2,WaitPolicy,WAIT
pay_000774_a1,WaitPolicy,WAIT
pay_000775_a1,WaitPolicy,WAIT
pay_000776_a2,WaitPolicy,WAIT
pay_000777_a3,WaitPolicy,WAIT
pay_000778_a1,WaitPolicy,WAIT
pay_000779_a2,WaitPolicy,WAIT
pay_000780_a3,WaitPolicy,WAIT
pay_000781_a4,WaitPolicy,WAIT
pay_000782_a1,WaitPolicy,WAIT
pay_000783_a1,WaitPolicy,WAIT
pay_000784_a2,WaitPolicy,WAIT
pay_000785_a3,WaitPolicy,WAIT
pay_000786_a4,WaitPolicy,WAIT
pay_000787_a1,WaitPolicy,WAIT
pay_000788_a2,WaitPolicy,WAIT
pay_000789_a3,WaitPolicy,WAIT
pay_000790_a4,WaitPolicy,WAIT
pay_000791_a1,WaitPolicy,WAIT
pay_000792_a2,WaitPolicy,WAIT
pay_000793_a1,WaitPolicy,WAIT
pay_000794_a1,WaitPolicy,WAIT
pay_000795_a1,WaitPolicy,WAIT
pay_000796_a2,WaitPolicy,WAIT
pay_000797_a3,WaitPolicy,WAIT
pay_000798_a4,WaitPolicy,WAIT
pay_000799_a1,WaitPolicy,WAIT
pay_000800_a2,WaitPolicy,WAIT
pay_000801_a1,WaitPolicy,WAIT
pay_000802_a2,WaitPolicy,WAIT
pay_000803_a1,WaitPolicy,WAIT
pay_000804_a2,WaitPolicy,WAIT
pay_000805_a3,WaitPolicy,WAIT
pay_000806_a4,WaitPolicy,WAIT
pay_000807_a1,WaitPolicy,WAIT
pay_000808_a1,WaitPolicy,WAIT
pay_000809_a1,WaitPolicy,WAIT
pay_000810_a2,WaitPolicy,WAIT
pay_000811_a3,WaitPolicy,WAIT
pay_000812_a4,WaitPolicy,WAIT
pay_000813_a1,WaitPolicy,WAIT
pay_000814_a2,WaitPolicy,WAIT
pay_000815_a3,WaitPolicy,WAIT
pay_000816_a1,WaitPolicy,WAIT
pay_000817_a1,WaitPolicy,WAIT
pay_000818_a2,WaitPolicy,WAIT
pay_000819_a3,WaitPolicy,WAIT
pay_000820_a4,WaitPolicy,WAIT
pay_000821_a1,WaitPolicy,WAIT
pay_000822_a1,WaitPolicy,WAIT
pay_000823_a2,WaitPolicy,WAIT
pay_000824_a3,WaitPolicy,WAIT
pay_000825_a1,WaitPolicy,WAIT
pay_000826_a1,WaitPolicy,WAIT
pay_000827_a1,WaitPolicy,WAIT
pay_000828_a1,WaitPolicy,WAIT
pay_000829_a1,WaitPolicy,WAIT
pay_000830_a1,WaitPolicy,WAIT
pay_000831_a1,WaitPolicy,WAIT
pay_000832_a2,WaitPolicy,WAIT
pay_000833_a3,WaitPolicy,WAIT
pay_000834_a4,WaitPolicy,WAIT
pay_000835_a1,WaitPolicy,WAIT
pay_000836_a1,WaitPolicy,WAIT
pay_000837_a2,WaitPolicy,WAIT
pay_000838_a3,WaitPolicy,WAIT
pay_000839_a1,WaitPolicy,WAIT
pay_000840_a1,WaitPolicy,WAIT
pay_000841_a2,WaitPolicy,WAIT
pay_000842_a3,WaitPolicy,WAIT
pay_000843_a4,WaitPolicy,WAIT
pay_000844_a1,WaitPolicy,WAIT
pay_000845_a1,WaitPolicy,WAIT
pay_000846_a1,WaitPolicy,WAIT
pay_000847_a2,WaitPolicy,WAIT
pay_000848_a1,WaitPolicy,WAIT
pay_000849_a2,WaitPolicy,WAIT
pay_000850_a1,WaitPolicy,WAIT
pay_000851_a2,WaitPolicy,WAIT
pay_000852_a1,WaitPolicy,WAIT
pay_000853_a2,WaitPolicy,WAIT
pay_000854_a1,WaitPolicy,WAIT
pay_000855_a1,WaitPolicy,WAIT
pay_000856_a1,WaitPolicy,WAIT
pay_000857_a2,WaitPolicy,WAIT
pay_000858_a3,WaitPolicy,WAIT
pay_000859_a1,WaitPolicy,WAIT
pay_000860_a1,WaitPolicy,WAIT
pay_000861_a1,WaitPolicy,WAIT
pay_000862_a1,WaitPolicy,WAIT
pay_000863_a1,WaitPolicy,WAIT
pay_000864_a2,WaitPolicy,WAIT
pay_000865_a1,WaitPolicy,WAIT
pay_000866_a2,WaitPolicy,WAIT
pay_000867_a1,WaitPolicy,WAIT
pay_000868_a1,WaitPolicy,WAIT
pay_000869_a2,WaitPolicy,WAIT
pay_000870_a1,WaitPolicy,WAIT
pay_000871_a2,WaitPolicy,WAIT
pay_000872_a3,WaitPolicy,WAIT
pay_000873_a4,WaitPolicy,WAIT
pay_000874_a1,WaitPolicy,WAIT
pay_000875_a2,WaitPolicy,WAIT
pay_000876_a3,WaitPolicy,WAIT
pay_000877_a4,WaitPolicy,WAIT
pay_000878_a1,WaitPolicy,WAIT
pay_000879_a1,WaitPolicy,WAIT
pay_000880_a1,WaitPolicy,WAIT
pay_000881_a2,WaitPolicy,WAIT
pay_000882_a3,WaitPolicy,WAIT
pay_000883_a1,WaitPolicy,WAIT
pay_000884_a1,WaitPolicy,WAIT
pay_000885_a2,WaitPolicy,WAIT
pay_000886_a3,WaitPolicy,WAIT
pay_000887_a1,WaitPolicy,WAIT
pay_000888_a1,WaitPolicy,WAIT
pay_000889_a1,WaitPolicy,WAIT
pay_000890_a1,WaitPolicy,WAIT
pay_000891_a2,WaitPolicy,WAIT
pay_000892_a3,WaitPolicy,WAIT
pay_000893_a1,WaitPolicy,WAIT
pay_000894_a2,WaitPolicy,WAIT
pay_000895_a1,WaitPolicy,WAIT
pay_000896_a2,WaitPolicy,WAIT
pay_000897_a3,WaitPolicy,WAIT
pay_000898_a1,WaitPolicy,WAIT
pay_000899_a1,WaitPolicy,WAIT
pay_000900_a1,WaitPolicy,WAIT
pay_000901_a1,WaitPolicy,WAIT
pay_000902_a2,WaitPolicy,WAIT
pay_000903_a3,WaitPolicy,WAIT
pay_000904_a4,WaitPolicy,WAIT
pay_000905_a1,WaitPolicy,WAIT
pay_000906_a2,WaitPolicy,WAIT
pay_000907_a3,WaitPolicy,WAIT
pay_000908_a4,WaitPolicy,WAIT
pay_000909_a1,WaitPolicy,WAIT
pay_000910_a2,WaitPolicy,WAIT
pay_000911_a3,WaitPolicy,WAIT
pay_000912_a4,WaitPolicy,WAIT
pay_000913_a1,WaitPolicy,WAIT
pay_000914_a2,WaitPolicy,WAIT
pay_000915_a1,WaitPolicy,WAIT
pay_000916_a2,WaitPolicy,WAIT
pay_000917_a1,WaitPolicy,WAIT
pay_000918_a1,WaitPolicy,WAIT
pay_000919_a1,WaitPolicy,WAIT
pay_000920_a2,WaitPolicy,WAIT
pay_000921_a1,WaitPolicy,WAIT
pay_000922_a2,WaitPolicy,WAIT
pay_000923_a1,WaitPolicy,WAIT
pay_000924_a1,WaitPolicy,WAIT
pay_000925_a1,WaitPolicy,WAIT
pay_000926_a1,WaitPolicy,WAIT
pay_000927_a1,WaitPolicy,WAIT
pay_000928_a1,WaitPolicy,WAIT
pay_000929_a2,WaitPolicy,WAIT
pay_000930_a3,WaitPolicy,WAIT
pay_000931_a1,WaitPolicy,WAIT
pay_000932_a2,WaitPolicy,WAIT
pay_000933_a3,WaitPolicy,WAIT
pay_000934_a1,WaitPolicy,WAIT
pay_000935_a1,WaitPolicy,WAIT
pay_000936_a1,WaitPolicy,WAIT
pay_000937_a2,WaitPolicy,WAIT
pay_000938_a3,WaitPolicy,WAIT
pay_000939_a4,WaitPolicy,WAIT
pay_000940_a1,WaitPolicy,WAIT
pay_000941_a1,WaitPolicy,WAIT
pay_000942_a1,WaitPolicy,WAIT
pay_000943_a2,WaitPolicy,WAIT
pay_000944_a3,WaitPolicy,WAIT
pay_000945_a4,WaitPolicy,WAIT
pay_000946_a1,WaitPolicy,WAIT
pay_000947_a1,WaitPolicy,WAIT
pay_000948_a1,WaitPolicy,WAIT
pay_000949_a2,WaitPolicy,WAIT
pay_000950_a3,WaitPolicy,WAIT
pay_000951_a1,WaitPolicy,WAIT
pay_000952_a1,WaitPolicy,WAIT
pay_000953_a2,WaitPolicy,WAIT
pay_000954_a3,WaitPolicy,WAIT
pay_000955_a1,WaitPolicy,WAIT
pay_000956_a2,WaitPolicy,WAIT
pay_000957_a1,WaitPolicy,WAIT
pay_000958_a2,WaitPolicy,WAIT
pay_000959_a3,WaitPolicy,WAIT
pay_000960_a1,WaitPolicy,WAIT
pay_000961_a2,WaitPolicy,WAIT
pay_000962_a1,WaitPolicy,WAIT
pay_000963_a2,WaitPolicy,WAIT
pay_000964_a1,WaitPolicy,WAIT
pay_000965_a2,WaitPolicy,WAIT
pay_000966_a3,WaitPolicy,WAIT
pay_000967_a4,WaitPolicy,WAIT
pay_000968_a1,WaitPolicy,WAIT
pay_000969_a1,WaitPolicy,WAIT
pay_000970_a1,WaitPolicy,WAIT
pay_000971_a2,WaitPolicy,WAIT
pay_000972_a1,WaitPolicy,WAIT
pay_000973_a2,WaitPolicy,WAIT
pay_000974_a3,WaitPolicy,WAIT
pay_000975_a4,WaitPolicy,WAIT
pay_000976_a1,WaitPolicy,WAIT
pay_000977_a1,WaitPolicy,WAIT
pay_000978_a1,WaitPolicy,WAIT
pay_000979_a2,WaitPolicy,WAIT
pay_000980_a3,WaitPolicy,WAIT
pay_000981_a4,WaitPolicy,WAIT
pay_000982_a1,WaitPolicy,WAIT
pay_000983_a1,WaitPolicy,WAIT
pay_000984_a2,WaitPolicy,WAIT
pay_000985_a3,WaitPolicy,WAIT
pay_000986_a4,WaitPolicy,WAIT
pay_000987_a1,WaitPolicy,WAIT
pay_000988_a1,WaitPolicy,WAIT
pay_000989_a2,WaitPolicy,WAIT
pay_000990_a3,WaitPolicy,WAIT
pay_000991_a1,WaitPolicy,WAIT
pay_000992_a2,WaitPolicy,WAIT
pay_000993_a3,WaitPolicy,WAIT
pay_000994_a4,WaitPolicy,WAIT
pay_000995_a1,WaitPolicy,WAIT
pay_000996_a2,WaitPolicy,WAIT
pay_000997_a3,WaitPolicy,WAIT
pay_000998_a4,WaitPolicy,WAIT
pay_000999_a1,WaitPolicy,WAIT
pay_001000_a1,WaitPolicy,WAIT
pay_001001_a2,WaitPolicy,WAIT
pay_001002_a1,WaitPolicy,WAIT
pay_001003_a1,WaitPolicy,WAIT
pay_001004_a2,WaitPolicy,WAIT
pay_001005_a1,WaitPolicy,WAIT
pay_001006_a2,WaitPolicy,WAIT
pay_001007_a3,WaitPolicy,WAIT
pay_001008_a1,WaitPolicy,WAIT
pay_001009_a2,WaitPolicy,WAIT
pay_001010_a1,WaitPolicy,WAIT
pay_001011_a2,WaitPolicy,WAIT
pay_001012_a3,WaitPolicy,WAIT
pay_001013_a1,WaitPolicy,WAIT
pay_001014_a1,WaitPolicy,WAIT
pay_001015_a1,WaitPolicy,WAIT
pay_001016_a1,WaitPolicy,WAIT
pay_001017_a2,WaitPolicy,WAIT
pay_001018_a3,WaitPolicy,WAIT
pay_001019_a1,WaitPolicy,WAIT
pay_001020_a1,WaitPolicy,WAIT
pay_001021_a2,WaitPolicy,WAIT
pay_001022_a1,WaitPolicy,WAIT
pay_001023_a2,WaitPolicy,WAIT
pay_001024_a1,WaitPolicy,WAIT
pay_001025_a2,WaitPolicy,WAIT
pay_001026_a3,WaitPolicy,WAIT
pay_001027_a1,WaitPolicy,WAIT
pay_001028_a1,WaitPolicy,WAIT
pay_001029_a2,WaitPolicy,WAIT
pay_001030_a3,WaitPolicy,WAIT
pay_001031_a4,WaitPolicy,WAIT
pay_001032_a1,WaitPolicy,WAIT
pay_001033_a1,WaitPolicy,WAIT
pay_001034_a2,WaitPolicy,WAIT
pay_001035_a1,WaitPolicy,WAIT
pay_001036_a1,WaitPolicy,WAIT
pay_001037_a2,WaitPolicy,WAIT
pay_001038_a1,WaitPolicy,WAIT
pay_001039_a1,WaitPolicy,WAIT
pay_001040_a1,WaitPolicy,WAIT
pay_001041_a2,WaitPolicy,WAIT
pay_001042_a3,WaitPolicy,WAIT
pay_001043_a4,WaitPolicy,WAIT
pay_001044_a1,WaitPolicy,WAIT
pay_001045_a2,WaitPolicy,WAIT
pay_001046_a1,WaitPolicy,WAIT
pay_001047_a2,WaitPolicy,WAIT
pay_001048_a3,WaitPolicy,WAIT
pay_001049_a4,WaitPolicy,WAIT
pay_001050_a1,WaitPolicy,WAIT
pay_001051_a1,WaitPolicy,WAIT
pay_001052_a2,WaitPolicy,WAIT
pay_001053_a3,WaitPolicy,WAIT
pay_001054_a1,WaitPolicy,WAIT
pay_001055_a2,WaitPolicy,WAIT
pay_001056_a3,WaitPolicy,WAIT
pay_001057_a1,WaitPolicy,WAIT
pay_001058_a2,WaitPolicy,WAIT
pay_001059_a3,WaitPolicy,WAIT
pay_001060_a1,WaitPolicy,WAIT
pay_001061_a2,WaitPolicy,WAIT
pay_001062_a1,WaitPolicy,WAIT
pay_001063_a1,WaitPolicy,WAIT
pay_001064_a2,WaitPolicy,WAIT
pay_001065_a1,WaitPolicy,WAIT
pay_001066_a1,WaitPolicy,WAIT
pay_001067_a1,WaitPolicy,WAIT
pay_001068_a2,WaitPolicy,WAIT
pay_001069_a3,WaitPolicy,WAIT
pay_001070_a4,WaitPolicy,WAIT
pay_001071_a1,WaitPolicy,WAIT
pay_001072_a2,WaitPolicy,WAIT
pay_001073_a1,WaitPolicy,WAIT
pay_001074_a2,WaitPolicy,WAIT
pay_001075_a1,WaitPolicy,WAIT
pay_001076_a2,WaitPolicy,WAIT
pay_001077_a3,WaitPolicy,WAIT
pay_001078_a4,WaitPolicy,WAIT
pay_001079_a1,WaitPolicy,WAIT
pay_001080_a2,WaitPolicy,WAIT
pay_001081_a1,WaitPolicy,WAIT
pay_001082_a1,WaitPolicy,WAIT
pay_001083_a1,WaitPolicy,WAIT
pay_001084_a1,WaitPolicy,WAIT
pay_001085_a2,WaitPolicy,WAIT
pay_001086_a1,WaitPolicy,WAIT
pay_001087_a1,WaitPolicy,WAIT
pay_001088_a2,WaitPolicy,WAIT
pay_001089_a1,WaitPolicy,WAIT
pay_001090_a1,WaitPolicy,WAIT
pay_001091_a1,WaitPolicy,WAIT
pay_001092_a2,WaitPolicy,WAIT
pay_001093_a3,WaitPolicy,WAIT
pay_001094_a4,WaitPolicy,WAIT
pay_001095_a1,WaitPolicy,WAIT
pay_001096_a2,WaitPolicy,WAIT
pay_001097_a3,WaitPolicy,WAIT
pay_001098_a1,WaitPolicy,WAIT
pay_001099_a2,WaitPolicy,WAIT
pay_001100_a3,WaitPolicy,WAIT
pay_001101_a1,WaitPolicy,WAIT
pay_001102_a1,WaitPolicy,WAIT
pay_001103_a2,WaitPolicy,WAIT
pay_001104_a1,WaitPolicy,WAIT
pay_001105_a2,WaitPolicy,WAIT
pay_001106_a1,WaitPolicy,WAIT
pay_001107_a2,WaitPolicy,WAIT
pay_001108_a3,WaitPolicy,WAIT
pay_001109_a4,WaitPolicy,WAIT
pay_001110_a1,WaitPolicy,WAIT
pay_001111_a1,WaitPolicy,WAIT
pay_001112_a2,WaitPolicy,WAIT
pay_001113_a3,WaitPolicy,WAIT
pay_001114_a4,WaitPolicy,WAIT
pay_001115_a1,WaitPolicy,WAIT
pay_001116_a2,WaitPolicy,WAIT
pay_001117_a3,WaitPolicy,WAIT
pay_001118_a4,WaitPolicy,WAIT
pay_001119_a1,WaitPolicy,WAIT
pay_001120_a1,WaitPolicy,WAIT
pay_001121_a1,WaitPolicy,WAIT
pay_001122_a2,WaitPolicy,WAIT
pay_001123_a1,WaitPolicy,WAIT
pay_001124_a1,WaitPolicy,WAIT
pay_001125_a2,WaitPolicy,WAIT
pay_001126_a3,WaitPolicy,WAIT
pay_001127_a4,WaitPolicy,WAIT
pay_001128_a1,WaitPolicy,WAIT
pay_001129_a2,WaitPolicy,WAIT
pay_001130_a3,WaitPolicy,WAIT
pay_001131_a4,WaitPolicy,WAIT
pay_001132_a1,WaitPolicy,WAIT
pay_001133_a2,WaitPolicy,WAIT
pay_001134_a1,WaitPolicy,WAIT
pay_001135_a1,WaitPolicy,WAIT
pay_001136_a2,WaitPolicy,WAIT
pay_001137_a1,WaitPolicy,WAIT
pay_001138_a1,WaitPolicy,WAIT
pay_001139_a1,WaitPolicy,WAIT
pay_001140_a1,WaitPolicy,WAIT
pay_001141_a1,WaitPolicy,WAIT
pay_001142_a2,WaitPolicy,WAIT
pay_001143_a3,WaitPolicy,WAIT
pay_001144_a4,WaitPolicy,WAIT
pay_001145_a1,WaitPolicy,WAIT
pay_001146_a1,WaitPolicy,WAIT
pay_001147_a1,WaitPolicy,WAIT
pay_001148_a1,WaitPolicy,WAIT
pay_001149_a1,WaitPolicy,WAIT
pay_001150_a2,WaitPolicy,WAIT
pay_001151_a1,WaitPolicy,WAIT
pay_001152_a1,WaitPolicy,WAIT
pay_001153_a2,WaitPolicy,WAIT
pay_001154_a3,WaitPolicy,WAIT
pay_001155_a4,WaitPolicy,WAIT
pay_001156_a1,WaitPolicy,WAIT
pay_001157_a1,WaitPolicy,WAIT
pay_001158_a2,WaitPolicy,WAIT
pay_001159_a3,WaitPolicy,WAIT
pay_001160_a1,WaitPolicy,WAIT
pay_001161_a2,WaitPolicy,WAIT
pay_001162_a1,WaitPolicy,WAIT
pay_001163_a2,WaitPolicy,WAIT
pay_001164_a1,WaitPolicy,WAIT
pay_001165_a1,WaitPolicy,WAIT
pay_001166_a2,WaitPolicy,WAIT
pay_001167_a3,WaitPolicy,WAIT
pay_001168_a4,WaitPolicy,WAIT
pay_001169_a1,WaitPolicy,WAIT
pay_001170_a2,WaitPolicy,WAIT
pay_001171_a3,WaitPolicy,WAIT
pay_001172_a4,WaitPolicy,WAIT
pay_001173_a1,WaitPolicy,WAIT
pay_001174_a1,WaitPolicy,WAIT
pay_001175_a2,WaitPolicy,WAIT
pay_001176_a1,WaitPolicy,WAIT
pay_001177_a2,WaitPolicy,WAIT
pay_001178_a1,WaitPolicy,WAIT
pay_001179_a1,WaitPolicy,WAIT
pay_001180_a1,WaitPolicy,WAIT
pay_001181_a2,WaitPolicy,WAIT
pay_001182_a1,WaitPolicy,WAIT
pay_001183_a1,WaitPolicy,WAIT
pay_001184_a1,WaitPolicy,WAIT
pay_001185_a1,WaitPolicy,WAIT
pay_001186_a1,WaitPolicy,WAIT
pay_001187_a2,WaitPolicy,WAIT
pay_001188_a1,WaitPolicy,WAIT
pay_001189_a1,WaitPolicy,WAIT
pay_001190_a1,WaitPolicy,WAIT
pay_001191_a2,WaitPolicy,WAIT
pay_001192_a1,WaitPolicy,WAIT
pay_001193_a2,WaitPolicy,WAIT
pay_001194_a1,WaitPolicy,WAIT
pay_001195_a2,WaitPolicy,WAIT
pay_001196_a3,WaitPolicy,WAIT
pay_001197_a4,WaitPolicy,WAIT
pay_001198_a1,WaitPolicy,WAIT
pay_001199_a1,WaitPolicy,WAIT
pay_001200_a1,WaitPolicy,WAIT
pay_001201_a2,WaitPolicy,WAIT
pay_001202_a3,WaitPolicy,WAIT
pay_001203_a1,WaitPolicy,WAIT
pay_001204_a2,WaitPolicy,WAIT
pay_001205_a1,WaitPolicy,WAIT
pay_001206_a1,WaitPolicy,WAIT
pay_001207_a2,WaitPolicy,WAIT
pay_001208_a1,WaitPolicy,WAIT
pay_001209_a2,WaitPolicy,WAIT
pay_001210_a1,WaitPolicy,WAIT
pay_001211_a2,WaitPolicy,WAIT
pay_001212_a3,WaitPolicy,WAIT
pay_001213_a4,WaitPolicy,WAIT
pay_001214_a1,WaitPolicy,WAIT
pay_001215_a1,WaitPolicy,WAIT
pay_001216_a2,WaitPolicy,WAIT
pay_001217_a3,WaitPolicy,WAIT
pay_001218_a4,WaitPolicy,WAIT
pay_001219_a1,WaitPolicy,WAIT
pay_001220_a1,WaitPolicy,WAIT
pay_001221_a1,WaitPolicy,WAIT
pay_001222_a1,WaitPolicy,WAIT
pay_001223_a1,WaitPolicy,WAIT
pay_001224_a2,WaitPolicy,WAIT
pay_001225_a1,WaitPolicy,WAIT
pay_001226_a2,WaitPolicy,WAIT
pay_001227_a3,WaitPolicy,WAIT
pay_001228_a4,WaitPolicy,WAIT
pay_001229_a1,WaitPolicy,WAIT
pay_001230_a2,WaitPolicy,WAIT
pay_001231_a1,WaitPolicy,WAIT
pay_001232_a2,WaitPolicy,WAIT
pay_001233_a3,WaitPolicy,WAIT
pay_001234_a4,WaitPolicy,WAIT
pay_001235_a1,WaitPolicy,WAIT
pay_001236_a2,WaitPolicy,WAIT
pay_001237_a3,WaitPolicy,WAIT
pay_001238_a4,WaitPolicy,WAIT
pay_001239_a1,WaitPolicy,WAIT
pay_001240_a2,WaitPolicy,WAIT
pay_001241_a3,WaitPolicy,WAIT
pay_001242_a1,WaitPolicy,WAIT
pay_001243_a2,WaitPolicy,WAIT
pay_001244_a1,WaitPolicy,WAIT
pay_001245_a1,WaitPolicy,WAIT
pay_001246_a2,WaitPolicy,WAIT
pay_001247_a3,WaitPolicy,WAIT
pay_001248_a4,WaitPolicy,WAIT
pay_001249_a1,WaitPolicy,WAIT
pay_001250_a2,WaitPolicy,WAIT
pay_001251_a3,WaitPolicy,WAIT
pay_001252_a4,WaitPolicy,WAIT
pay_001253_a1,WaitPolicy,WAIT
pay_001254_a1,WaitPolicy,WAIT
pay_001255_a1,WaitPolicy,WAIT
pay_001256_a2,WaitPolicy,WAIT
pay_001257_a1,WaitPolicy,WAIT
pay_001258_a1,WaitPolicy,WAIT
pay_001259_a2,WaitPolicy,WAIT
pay_001260_a3,WaitPolicy,WAIT
pay_001261_a1,WaitPolicy,WAIT
pay_001262_a1,WaitPolicy,WAIT
pay_001263_a2,WaitPolicy,WAIT
pay_001264_a3,WaitPolicy,WAIT
pay_001265_a1,WaitPolicy,WAIT
pay_001266_a1,WaitPolicy,WAIT
pay_001267_a2,WaitPolicy,WAIT
pay_001268_a3,WaitPolicy,WAIT
pay_001269_a1,WaitPolicy,WAIT
